"FID"	"IID"	"Sigs160.Bindea_Macrophages"	"Sigs160.Bindea_Mast.cells"	"Sigs160.Bindea_Neutrophils"	"Sigs160.Bindea_NK.CD56bright.cells"	"Sigs160.Bindea_NK.CD56dim.cells"
"TCGA-XV-AAZY"	"TCGA-XV-AAZY"	0.113988432	-0.049934595	0.009094821	0.11377016	0.027075215
"TCGA-VD-A8KG"	"TCGA-VD-A8KG"	0.085410884	-0.087478439	-0.073367948	0.024718414	-0.014029179
"TCGA-VD-A8KN"	"TCGA-VD-A8KN"	0.140822179	-0.109869323	-0.059849445	0.02531526	0.008597013
"TCGA-V4-A9F2"	"TCGA-V4-A9F2"	0.117742116	-0.076013999	-0.083822329	0.05502385	-0.026399968
"TCGA-VD-AA8S"	"TCGA-VD-AA8S"	0.105298786	-0.094209193	-0.084209202	0.035852585	-0.055921478
"TCGA-V4-A9E8"	"TCGA-V4-A9E8"	0.124746255	-0.085224648	-0.030532338	0.064495447	0.019469454
"TCGA-VD-A8K8"	"TCGA-VD-A8K8"	0.096013634	-0.096802721	-0.102961163	0.008556561	-0.002476382
"TCGA-VD-A8KO"	"TCGA-VD-A8KO"	0.036540895	-0.119492507	-0.116922467	0.033636565	-0.10439459
"TCGA-VD-A8KH"	"TCGA-VD-A8KH"	0.087644485	-0.083512112	-0.144961079	0.041008184	-0.065496192
"TCGA-VD-A8K9"	"TCGA-VD-A8K9"	0.060514877	-0.118928283	-0.07743776	-0.02244349	-0.062374562
"TCGA-VD-AA8R"	"TCGA-VD-AA8R"	0.078444236	-0.08868565	-0.134914131	0.015338115	-0.085407937
"TCGA-V4-A9F3"	"TCGA-V4-A9F3"	0.112492989	-0.107857131	-0.079452827	0.019495234	0.000617339
"TCGA-V4-A9EW"	"TCGA-V4-A9EW"	0.082352604	-0.097527985	-0.096409441	0.024279553	-0.065773092
"TCGA-VD-A8KB"	"TCGA-VD-A8KB"	0.056228646	-0.092752139	-0.110757568	0.004247126	-0.075211008
"TCGA-V4-A9EM"	"TCGA-V4-A9EM"	0.111221102	-0.066923742	-0.082630799	0.041594183	-0.042913838
"TCGA-VD-A8KJ"	"TCGA-VD-A8KJ"	0.08618765	-0.113572114	-0.096923317	0.002914346	-0.072625412
"TCGA-V4-A9EE"	"TCGA-V4-A9EE"	0.097546533	-0.098484544	-0.091733745	0.041871755	-0.020949623
"TCGA-OR-A5KT"	"TCGA-OR-A5KT"	0.158217804	-0.060416592	0.049250652	0.120088079	0.010441874
"TCGA-OR-A5L3"	"TCGA-OR-A5L3"	0.046526932	-0.106051219	-0.05341825	0.05586658	-0.111777493
"TCGA-OR-A5LB"	"TCGA-OR-A5LB"	0.079388485	-0.082705738	-0.096980154	-0.039685757	-0.118189308
"TCGA-OR-A5LK"	"TCGA-OR-A5LK"	0.182430576	0.140914763	-0.003224257	0.078150628	-0.122924206
"TCGA-OR-A5LS"	"TCGA-OR-A5LS"	0.049659007	-0.054901971	-0.071018622	-0.050560319	-0.141742677
"TCGA-PK-A5H9"	"TCGA-PK-A5H9"	0.087692366	-0.032656599	-0.022895253	-0.062047005	-0.084783944
"TCGA-OR-A5KU"	"TCGA-OR-A5KU"	0.04914328	-0.056512771	-0.067091099	0.01605587	-0.085469389
"TCGA-OR-A5L4"	"TCGA-OR-A5L4"	0.075990478	-0.087477773	-0.00248758	0.000724628	-0.085913117
"TCGA-OR-A5LC"	"TCGA-OR-A5LC"	0.080338555	-0.124065635	-0.067994915	0.019524453	-0.066880377
"TCGA-OR-A5LL"	"TCGA-OR-A5LL"	0.077157195	-0.092177968	-0.01558504	-0.027009744	-0.131833641
"TCGA-OR-A5LT"	"TCGA-OR-A5LT"	0.065791953	-0.020799968	-0.070341827	0.030613685	-0.144616426
"TCGA-PK-A5HA"	"TCGA-PK-A5HA"	0.144260507	-0.00665483	-0.002517295	0.041588676	-0.088881704
"TCGA-OR-A5KV"	"TCGA-OR-A5KV"	0.044991909	-0.069878067	-0.091190552	-0.004901227	-0.04942085
"TCGA-OR-A5L5"	"TCGA-OR-A5L5"	0.152354344	0.06986089	-0.039920991	0.087828357	-0.077599146
"TCGA-OR-A5LD"	"TCGA-OR-A5LD"	0.017320611	-0.153384426	-0.09927976	0.000667136	-0.079169823
"TCGA-OR-A5LM"	"TCGA-OR-A5LM"	0.097884712	-0.043347979	-0.038034183	0.027142111	-0.14824429
"TCGA-OU-A5PI"	"TCGA-OU-A5PI"	0.091344644	-0.048432585	-0.053084709	-0.013129567	-0.11235389
"TCGA-PK-A5HB"	"TCGA-PK-A5HB"	0.050914277	-0.134614555	-0.011698297	-0.071295228	-0.152490768
"TCGA-OR-A5KW"	"TCGA-OR-A5KW"	0.034779913	-0.062039364	-0.032683883	0.003977889	-0.100762194
"TCGA-OR-A5L6"	"TCGA-OR-A5L6"	0.078029471	-0.094154601	-0.045512184	0.006649083	-0.086642899
"TCGA-OR-A5LE"	"TCGA-OR-A5LE"	0.022593735	-0.10974775	-0.091977793	0.044745885	-0.14136581
"TCGA-OR-A5LN"	"TCGA-OR-A5LN"	0.106850912	-0.032409519	-0.003811783	0.100759301	-0.092260903
"TCGA-P6-A5OF"	"TCGA-P6-A5OF"	0.080297517	-0.077332827	-0.029924999	-0.02024489	-0.111101429
"TCGA-PK-A5H8"	"TCGA-PK-A5H8"	0.074003034	-0.10577263	-0.019556733	-0.023843902	-0.15059445
"TCGA-OR-A5KX"	"TCGA-OR-A5KX"	0.038494969	-0.054972438	-0.079001077	-0.034601216	-0.142179817
"TCGA-OR-A5L8"	"TCGA-OR-A5L8"	0.039419521	-0.146126735	-0.061717744	-0.032002755	-0.141900846
"TCGA-OR-A5LG"	"TCGA-OR-A5LG"	0.109415654	-0.09627438	-0.038791307	0.010157783	-0.073131471
"TCGA-OR-A5LR"	"TCGA-OR-A5LR"	0.085341458	-0.012684046	-0.058099735	0.075406266	-0.094969764
"TCGA-OR-A5K9"	"TCGA-OR-A5K9"	0.047191417	-0.112609956	-0.060681806	-0.032840971	-0.133162509
"TCGA-OR-A5KY"	"TCGA-OR-A5KY"	0.077914561	-0.084251832	-0.051506905	-0.007612133	-0.080912757
"TCGA-OR-A5L9"	"TCGA-OR-A5L9"	0.100852293	0.003595378	-0.045940078	0.059441821	-0.100080143
"TCGA-OR-A5LP"	"TCGA-OR-A5LP"	0.123472122	0.042246046	-0.008929154	0.06550581	-0.122511789
"TCGA-PA-A5YG"	"TCGA-PA-A5YG"	0.157935446	0.140946577	-0.013803834	0.061387338	-0.118688174
"TCGA-OR-A5LJ"	"TCGA-OR-A5LJ"	0.065675644	-0.136722989	-0.050909585	-0.00817616	-0.155198933
"TCGA-OR-A5KO"	"TCGA-OR-A5KO"	0.038363969	-0.098940543	-0.06140824	-0.076514267	-0.131486363
"TCGA-OR-A5KZ"	"TCGA-OR-A5KZ"	0.041064485	-0.092969164	-0.039689606	-0.045773873	-0.106435814
"TCGA-OR-A5LA"	"TCGA-OR-A5LA"	0.133808047	0.10228741	-0.025786122	0.11182927	-0.094950079
"TCGA-DB-A64P"	"TCGA-DB-A64P"	0.147453332	-0.073983806	-0.056142507	0.011540705	-0.175146177
"TCGA-DB-A64X"	"TCGA-DB-A64X"	0.085255465	-0.114033856	-0.102285514	0.024972092	-0.171174398
"TCGA-HT-A617"	"TCGA-HT-A617"	0.236716036	-0.066811186	-0.04341326	0.045605123	-0.1635587
"TCGA-QH-A65Z"	"TCGA-QH-A65Z"	0.091879795	-0.077037283	-0.087834533	0.064504164	-0.154568596
"TCGA-FG-A60K"	"TCGA-FG-A60K"	0.108607672	-0.099947389	-0.061703193	0.015242527	-0.179542577
"TCGA-DH-A66F"	"TCGA-DH-A66F"	0.127252049	-0.098077906	-0.076429813	0.009967275	-0.157161601
"TCGA-DB-A64R"	"TCGA-DB-A64R"	0.074502272	-0.067766121	-0.08373077	0.066105001	-0.16432747
"TCGA-HT-A61B"	"TCGA-HT-A61B"	0.15562275	-0.114626646	-0.016543226	-0.035055774	-0.107439804
"TCGA-HT-A614"	"TCGA-HT-A614"	0.118327804	-0.10383688	-0.083733399	0.005890769	-0.179926766
"TCGA-DB-A64U"	"TCGA-DB-A64U"	0.105577952	-0.078702671	-0.072598972	0.009664157	-0.177000546
"TCGA-QH-A65S"	"TCGA-QH-A65S"	0.12137503	-0.096705932	-0.04680092	-0.022482829	-0.184727756
"TCGA-HT-A615"	"TCGA-HT-A615"	0.147581855	-0.064094598	-0.07754243	0.041952527	-0.163602882
"TCGA-DB-A64V"	"TCGA-DB-A64V"	0.180380629	-0.062597779	-0.041271779	0.019703758	-0.155892896
"TCGA-DB-A64L"	"TCGA-DB-A64L"	0.094940821	-0.069028691	-0.034222343	0.083884378	-0.136847995
"TCGA-HT-A61C"	"TCGA-HT-A61C"	0.17266492	-0.104069723	-0.045959701	0.041915387	-0.112932054
"TCGA-DB-A64O"	"TCGA-DB-A64O"	0.155529097	-0.060174896	-0.055570153	0.086042957	-0.183694884
"TCGA-DB-A64W"	"TCGA-DB-A64W"	0.056543395	-0.103608587	-0.109964028	0.082326468	-0.158026909
"TCGA-HT-A616"	"TCGA-HT-A616"	0.107279299	-0.06259295	-0.096872688	0.086266075	-0.176363194
"TCGA-HC-A632"	"TCGA-HC-A632"	0.130216809	0.014834255	-0.044950489	-0.039908308	-0.030007184
"TCGA-HC-8213"	"TCGA-HC-8213"	0.095365221	-0.067698619	-0.074985873	-0.029096521	-0.050317549
"TCGA-HC-8216"	"TCGA-HC-8216"	0.152772431	0.026442468	-0.047702929	-0.005893053	-0.025751066
"TCGA-EJ-A65G"	"TCGA-EJ-A65G"	0.069182589	0.020517711	-0.062970475	-0.023851417	-0.039365346
"TCGA-KK-A59X"	"TCGA-KK-A59X"	0.122378222	-0.004595185	-0.056672509	0.00482547	-0.040429882
"TCGA-KK-A59V"	"TCGA-KK-A59V"	NA	NA	NA	NA	NA
"TCGA-EJ-A65E"	"TCGA-EJ-A65E"	0.073244844	0.001368363	-0.048810011	0.083906633	-0.037315083
"TCGA-EJ-A65M"	"TCGA-EJ-A65M"	NA	NA	NA	NA	NA
"TCGA-HC-A631"	"TCGA-HC-A631"	0.079437956	-0.045489878	-0.067067521	0.002941171	-0.085184324
"TCGA-HC-7817"	"TCGA-HC-7817"	NA	NA	NA	NA	NA
"TCGA-FC-7961"	"TCGA-FC-7961"	0.158749613	0.020870974	-0.01123054	-0.052308634	-0.04316874
"TCGA-FC-A5OB"	"TCGA-FC-A5OB"	0.057473299	-0.042051448	-0.046180236	-0.074648418	-0.054169321
"TCGA-EE-A2MP"	"TCGA-EE-A2MP"	NA	NA	NA	NA	NA
"TCGA-EE-A2MQ"	"TCGA-EE-A2MQ"	NA	NA	NA	NA	NA
"TCGA-EE-A2MT"	"TCGA-EE-A2MT"	NA	NA	NA	NA	NA
"TCGA-EE-A2ML"	"TCGA-EE-A2ML"	NA	NA	NA	NA	NA
"TCGA-77-7140"	"TCGA-77-7140"	0.146038618	-0.114541855	-0.001252141	0.019572615	-0.062096749
"TCGA-EE-A2MN"	"TCGA-EE-A2MN"	NA	NA	NA	NA	NA
"TCGA-EE-A2MS"	"TCGA-EE-A2MS"	NA	NA	NA	NA	NA
"TCGA-D3-A3CC"	"TCGA-D3-A3CC"	NA	NA	NA	NA	NA
"TCGA-EE-A3AC"	"TCGA-EE-A3AC"	NA	NA	NA	NA	NA
"TCGA-EE-A3AD"	"TCGA-EE-A3AD"	NA	NA	NA	NA	NA
"TCGA-EE-A3AF"	"TCGA-EE-A3AF"	NA	NA	NA	NA	NA
"TCGA-60-2703"	"TCGA-60-2703"	0.19410254	-0.084318255	0.045284672	-0.015640484	-0.076988762
"TCGA-ER-A2NC"	"TCGA-ER-A2NC"	NA	NA	NA	NA	NA
"TCGA-D3-A3C3"	"TCGA-D3-A3C3"	NA	NA	NA	NA	NA
"TCGA-D3-A3BZ"	"TCGA-D3-A3BZ"	NA	NA	NA	NA	NA
"TCGA-D3-A3C1"	"TCGA-D3-A3C1"	NA	NA	NA	NA	NA
"TCGA-D3-A3C6"	"TCGA-D3-A3C6"	NA	NA	NA	NA	NA
"TCGA-D3-A3C7"	"TCGA-D3-A3C7"	NA	NA	NA	NA	NA
"TCGA-EE-A2MM"	"TCGA-EE-A2MM"	NA	NA	NA	NA	NA
"TCGA-EE-A2MR"	"TCGA-EE-A2MR"	NA	NA	NA	NA	NA
"TCGA-EE-A3AB"	"TCGA-EE-A3AB"	NA	NA	NA	NA	NA
"TCGA-EE-A3AE"	"TCGA-EE-A3AE"	NA	NA	NA	NA	NA
"TCGA-EE-A3AG"	"TCGA-EE-A3AG"	NA	NA	NA	NA	NA
"TCGA-EE-A3AH"	"TCGA-EE-A3AH"	NA	NA	NA	NA	NA
"TCGA-ER-A2ND"	"TCGA-ER-A2ND"	NA	NA	NA	NA	NA
"TCGA-51-6867"	"TCGA-51-6867"	0.143895711	-0.056643321	-0.024109464	-0.013890168	-0.035187115
"TCGA-77-7138"	"TCGA-77-7138"	0.103238475	-0.097447571	0.00170971	-0.105677312	-0.082647171
"TCGA-77-7139"	"TCGA-77-7139"	0.132117183	-0.030812419	-0.051073009	0.067603583	-0.089401113
"TCGA-77-7141"	"TCGA-77-7141"	0.156248132	0.026434625	-0.01441902	-0.001692682	-0.117699728
"TCGA-60-2704"	"TCGA-60-2704"	0.305790114	0.003752009	0.099329376	0.007419445	-0.026669495
"TCGA-D3-A3CE"	"TCGA-D3-A3CE"	NA	NA	NA	NA	NA
"TCGA-D3-A3CF"	"TCGA-D3-A3CF"	NA	NA	NA	NA	NA
"TCGA-ER-A2NB"	"TCGA-ER-A2NB"	0.168451408	0.001441576	0.036618133	0.071233627	0.121170333
"TCGA-ER-A2NE"	"TCGA-ER-A2NE"	NA	NA	NA	NA	NA
"TCGA-HR-A2OH"	"TCGA-HR-A2OH"	NA	NA	NA	NA	NA
"TCGA-HR-A2OG"	"TCGA-HR-A2OG"	NA	NA	NA	NA	NA
"TCGA-D3-A3CB"	"TCGA-D3-A3CB"	NA	NA	NA	NA	NA
"TCGA-EE-A2MK"	"TCGA-EE-A2MK"	NA	NA	NA	NA	NA
"TCGA-EE-A2MU"	"TCGA-EE-A2MU"	NA	NA	NA	NA	NA
"TCGA-ER-A2NG"	"TCGA-ER-A2NG"	NA	NA	NA	NA	NA
"TCGA-DJ-A3V8"	"TCGA-DJ-A3V8"	0.155739269	-0.147629842	-0.039215979	-0.00145919	-0.137122678
"TCGA-DJ-A3V9"	"TCGA-DJ-A3V9"	0.167680676	-0.105486615	-0.012587612	0.03511142	-0.132275519
"TCGA-DJ-A3VA"	"TCGA-DJ-A3VA"	0.151079003	-0.139392015	-0.026861708	-0.00712063	-0.13788241
"TCGA-DJ-A3VD"	"TCGA-DJ-A3VD"	0.249283486	-0.102410624	0.021650678	0.040467131	-0.028315845
"TCGA-DJ-A3VB"	"TCGA-DJ-A3VB"	0.191138111	-0.11564285	-0.007171787	0.005134224	-0.119804848
"TCGA-DJ-A3VE"	"TCGA-DJ-A3VE"	0.132569891	-0.112494626	-0.018289688	0.008467539	-0.150625609
"TCGA-BT-A42B"	"TCGA-BT-A42B"	NA	NA	NA	NA	NA
"TCGA-BT-A42C"	"TCGA-BT-A42C"	0.054648479	-0.055875703	-0.023379433	0.15310464	-0.14578415
"TCGA-GV-A40E"	"TCGA-GV-A40E"	0.162333324	-0.10199045	0.010217741	0.133993674	-0.029759533
"TCGA-DK-A3WW"	"TCGA-DK-A3WW"	0.156209856	-0.152237738	0.030955391	0.046577008	0.044636572
"TCGA-GV-A40G"	"TCGA-GV-A40G"	0.017118559	-0.098796599	-0.034934642	0.076733019	-0.134323032
"TCGA-FJ-A3ZE"	"TCGA-FJ-A3ZE"	0.021575321	-0.130314162	-0.016545927	0.06346916	-0.173883953
"TCGA-FJ-A3ZF"	"TCGA-FJ-A3ZF"	-0.014857583	-0.107495621	-0.098557188	0.041565943	-0.150262381
"TCGA-GC-A3YS"	"TCGA-GC-A3YS"	0.17353182	-0.077915366	-0.00327122	-0.004239034	-0.01648871
"TCGA-BR-8676"	"TCGA-BR-8676"	NA	NA	NA	NA	NA
"TCGA-BR-8486"	"TCGA-BR-8486"	0.077599471	-0.039912125	-0.056635332	-0.009333431	-0.073425182
"TCGA-BR-8678"	"TCGA-BR-8678"	0.034552714	-0.165272165	-0.109709305	-0.044258271	-0.061621113
"TCGA-FP-8631"	"TCGA-FP-8631"	-0.002097749	-0.05872306	-0.082866247	0.033367444	-0.103728202
"TCGA-BR-8588"	"TCGA-BR-8588"	0.114827137	-0.041399113	-0.02773938	-0.058401575	-0.08711245
"TCGA-BR-8589"	"TCGA-BR-8589"	0.082001459	-0.07595015	-0.107534429	-0.052753495	-0.08743573
"TCGA-BR-8680"	"TCGA-BR-8680"	0.000654309	-0.117187015	-0.208930915	-0.074854148	-0.144512503
"TCGA-HU-8604"	"TCGA-HU-8604"	0.149892028	-0.145956236	-0.004771373	-0.043345678	-0.011842086
"TCGA-BR-8590"	"TCGA-BR-8590"	0.152995154	0.00110652	-0.074734703	-0.060563789	-0.087679381
"TCGA-BR-8682"	"TCGA-BR-8682"	0.141595763	-0.001805164	-0.03111093	-0.053396558	-0.116051115
"TCGA-HU-8608"	"TCGA-HU-8608"	0.147722877	-0.141913762	-0.003215432	-0.043822019	-0.011832869
"TCGA-HU-8602"	"TCGA-HU-8602"	0.130175298	-0.180899924	0.011760284	0.003233199	-0.059920946
"TCGA-BR-8591"	"TCGA-BR-8591"	0.081791666	-0.069029082	-0.078323756	-0.066835216	-0.084695816
"TCGA-BR-8683"	"TCGA-BR-8683"	0.070405732	-0.0766391	-0.08955472	-0.035143121	-0.08753091
"TCGA-HU-8610"	"TCGA-HU-8610"	0.125091562	-0.083287212	-0.005852186	-0.058003203	-0.062219793
"TCGA-BR-8484"	"TCGA-BR-8484"	0.143326554	0.005439544	-0.080508683	-0.028682719	-0.093988582
"TCGA-BR-8592"	"TCGA-BR-8592"	0.119607316	0.016091238	-0.063438125	-0.071978391	-0.096444993
"TCGA-BR-8686"	"TCGA-BR-8686"	0.097427255	-0.020060514	-0.071021547	-0.001150994	-0.072629119
"TCGA-IN-8663"	"TCGA-IN-8663"	-0.011855372	-0.104578946	-0.065221486	-0.001754749	-0.114721061
"TCGA-AX-A05Z"	"TCGA-AX-A05Z"	-0.013327046	-0.148908526	-0.142793824	0.091423185	0.049756602
"TCGA-BK-A0C9"	"TCGA-BK-A0C9"	-0.065389755	-0.099635016	-0.161554858	0.131701344	0.000857922
"TCGA-AP-A051"	"TCGA-AP-A051"	-0.024867872	-0.130704425	-0.187657369	0.019090258	-0.01625114
"TCGA-AP-A05D"	"TCGA-AP-A05D"	0.014177421	-0.115939148	-0.173255985	0.035684439	-0.015191877
"TCGA-AP-A05A"	"TCGA-AP-A05A"	-0.021629332	-0.120343511	-0.199199931	0.037145444	-0.034602466
"TCGA-BK-A0CC"	"TCGA-BK-A0CC"	-0.03017295	-0.142305108	-0.114509791	0.034754417	0.006446369
"TCGA-AP-A05N"	"TCGA-AP-A05N"	-0.055254914	-0.136375866	-0.17394651	0.025385911	-0.018978829
"TCGA-AP-A05J"	"TCGA-AP-A05J"	-0.045578103	-0.119486696	-0.209343154	0.043105233	-0.070975783
"TCGA-AP-A056"	"TCGA-AP-A056"	0.049469018	-0.161139408	-0.156579876	0.022607267	0.002835061
"TCGA-AP-A052"	"TCGA-AP-A052"	0.002303411	-0.157111952	-0.159526373	-0.018175349	-0.037153745
"TCGA-AP-A05H"	"TCGA-AP-A05H"	0.016624925	-0.167440319	-0.194670212	0.044102388	-0.016393605
"TCGA-CM-6677"	"TCGA-CM-6677"	0.092469105	-0.046728788	-0.037565276	-0.024655919	-0.003969999
"TCGA-CM-6674"	"TCGA-CM-6674"	0.148712553	-0.068889833	-0.049940728	0.051433825	0.00534479
"TCGA-CM-6675"	"TCGA-CM-6675"	0.115444497	-0.031942086	-0.095691857	0.029642038	-0.049924797
"TCGA-CM-6676"	"TCGA-CM-6676"	0.06829398	-0.063690028	-0.059310862	0.02989634	-0.027683188
"TCGA-CM-6678"	"TCGA-CM-6678"	0.081766387	-0.055068783	-0.085926899	-0.019659344	-0.082898975
"TCGA-AZ-6605"	"TCGA-AZ-6605"	0.183523325	-0.010142227	-0.016701817	-0.018712967	-0.013001573
"TCGA-A6-6654"	"TCGA-A6-6654"	0.213601097	0.002103178	0.032206007	0.005163512	0.013690132
"TCGA-CM-6679"	"TCGA-CM-6679"	0.114684372	-0.056583967	-0.053336261	-0.007287267	0.000583476
"TCGA-CA-6716"	"TCGA-CA-6716"	0.045229805	-0.11021053	-0.093969852	-0.021350593	-0.003671747
"TCGA-CM-6680"	"TCGA-CM-6680"	0.129806753	-0.030029899	-0.057273499	0.046101884	-0.032726659
"TCGA-AZ-6607"	"TCGA-AZ-6607"	0.205546933	0.007341797	0.036028012	0.111292154	-0.007213575
"TCGA-F4-6805"	"TCGA-F4-6805"	0.186084973	-0.021847366	-0.022316805	0.029023613	-0.036370645
"TCGA-AA-3489"	"TCGA-AA-3489"	0.224377132	0.020300659	0.066350775	-0.022076425	0.004095469
"TCGA-AA-3496"	"TCGA-AA-3496"	0.152564445	-0.060491657	0.014972398	0.031071154	0.01679563
"TCGA-A6-5656"	"TCGA-A6-5656"	0.074532339	-0.109002355	-0.108329611	0.002500996	-0.0556543
"TCGA-AZ-4616"	"TCGA-AZ-4616"	0.103427548	-0.059106337	-0.047331922	0.045725948	-0.01061564
"TCGA-F4-6807"	"TCGA-F4-6807"	0.163494803	-0.031830914	-0.015325677	0.033924026	-0.01823859
"TCGA-AA-3511"	"TCGA-AA-3511"	0.115969681	-0.056886746	-0.042664125	-0.022862877	-0.048083212
"TCGA-A6-5664"	"TCGA-A6-5664"	0.174437643	-0.002085088	-0.002336679	0.033000815	-0.04446202
"TCGA-CA-5254"	"TCGA-CA-5254"	0.098453968	-0.031018165	-0.093325712	0.08386099	-0.081580596
"TCGA-F4-6808"	"TCGA-F4-6808"	0.056552656	-0.119106264	-0.062834676	0.047319808	-0.028099373
"TCGA-AZ-6603"	"TCGA-AZ-6603"	0.110232337	-0.072179863	-0.047699517	0.008543292	-0.016181557
"TCGA-A6-6651"	"TCGA-A6-6651"	0.219557511	0.047495184	0.009949186	-0.027540745	-0.009496145
"TCGA-F4-6809"	"TCGA-F4-6809"	0.126221542	-0.047233213	-0.043988415	-0.010599441	-0.061619583
"TCGA-CA-6715"	"TCGA-CA-6715"	0.032081108	-0.136347514	-0.083625509	0.020118295	-0.098555916
"TCGA-G4-6309"	"TCGA-G4-6309"	0.084690055	-0.053153662	-0.090381015	0.074027964	-0.066527116
"TCGA-AZ-6606"	"TCGA-AZ-6606"	0.054115544	-0.110617802	-0.088814012	0.027966675	-0.079854718
"TCGA-G4-6628"	"TCGA-G4-6628"	0.163683619	-0.084208369	-0.022926966	0.054911958	0.046751936
"TCGA-CM-5863"	"TCGA-CM-5863"	0.170887661	-0.034179405	-0.009819046	0.068726925	-0.078996011
"TCGA-F4-6703"	"TCGA-F4-6703"	0.272855046	0.018763679	0.0962869	0.041543571	0.050082669
"TCGA-AD-6548"	"TCGA-AD-6548"	0.15542844	-0.059577486	-0.003498674	0.014027269	-0.001695486
"TCGA-F4-6704"	"TCGA-F4-6704"	0.158116675	-0.007084422	-0.008663836	-0.012693444	-0.031081268
"TCGA-AZ-4323"	"TCGA-AZ-4323"	0.146942819	0.003484351	-0.077235475	0.069015824	0.009472495
"TCGA-F4-6806"	"TCGA-F4-6806"	0.077884711	-0.058597123	-0.078894456	0.038254461	-0.059010918
"TCGA-CK-6747"	"TCGA-CK-6747"	0.070960077	-0.083139126	-0.073410867	0.029883973	-0.053749211
"TCGA-CA-5255"	"TCGA-CA-5255"	0.058782961	-0.027890067	-0.097666815	0.063857807	-0.096415055
"TCGA-CK-6748"	"TCGA-CK-6748"	0.185323359	-0.064922819	-0.015732241	0.031384324	-0.031246089
"TCGA-CK-6751"	"TCGA-CK-6751"	0.100392736	-0.037948464	-0.054515536	-0.000484679	-0.03144613
"TCGA-CA-6718"	"TCGA-CA-6718"	0.12636201	-0.091011342	-0.019780541	0.105752012	0.050556058
"TCGA-A6-6780"	"TCGA-A6-6780"	0.214389856	-0.117286353	-0.025428398	0.014908196	0.012491498
"TCGA-CM-4751"	"TCGA-CM-4751"	0.117758357	0.007017358	-0.057854042	0.04643709	-0.007384217
"TCGA-A6-6782"	"TCGA-A6-6782"	0.16850385	-0.046273436	-0.018240615	0.014499293	-0.0210687
"TCGA-CA-6717"	"TCGA-CA-6717"	0.197354949	0.025937718	-0.034648167	0.033496417	0.00064152
"TCGA-CA-6719"	"TCGA-CA-6719"	0.147152668	-0.083176037	-0.029100129	0.00866896	-0.035856911
"TCGA-CK-6746"	"TCGA-CK-6746"	0.109295074	-0.13197478	-0.061574774	0.096204714	-0.023364173
"TCGA-CN-5361"	"TCGA-CN-5361"	0.157874824	-0.052367036	-0.015117604	-0.059099637	-0.002095044
"TCGA-BB-4224"	"TCGA-BB-4224"	0.080581938	-0.120865826	-0.06696525	0.015527949	-0.093227036
"TCGA-CN-4740"	"TCGA-CN-4740"	0.273111843	-0.006532063	0.107586778	0.059184056	-0.000168895
"TCGA-CN-4729"	"TCGA-CN-4729"	0.130195414	0.039409096	0.05076625	0.027099696	-0.030958532
"TCGA-BA-4076"	"TCGA-BA-4076"	0.087796219	-0.059014595	-0.013816619	-0.024926158	-0.072303948
"TCGA-BB-4228"	"TCGA-BB-4228"	0.126498801	-0.052505273	-0.060172356	0.0609302	0.029456877
"TCGA-CN-5355"	"TCGA-CN-5355"	0.129869132	-0.04326394	0.081859958	0.069992613	-0.031882886
"TCGA-BA-4078"	"TCGA-BA-4078"	0.142854215	-0.09322216	-0.026411589	0.108183878	-0.070660973
"TCGA-CN-4723"	"TCGA-CN-4723"	0.142308877	-0.053945128	0.028336762	0.022583586	-0.031079443
"TCGA-CN-4725"	"TCGA-CN-4725"	0.080363467	-0.111174273	0.022083921	0.023753964	-0.031231137
"TCGA-CN-5360"	"TCGA-CN-5360"	0.204498564	-0.066880026	0.045291256	0.088846254	0.017010534
"TCGA-BA-5153"	"TCGA-BA-5153"	0.092760241	-0.098437633	-0.068920023	0.034068189	0.027998852
"TCGA-CN-4736"	"TCGA-CN-4736"	0.225885148	-0.059436841	0.013103763	0.056418428	0.035723914
"TCGA-CN-5374"	"TCGA-CN-5374"	0.101597066	-0.091564828	-0.068284259	0.100619473	-0.046540296
"TCGA-CN-5363"	"TCGA-CN-5363"	0.136415392	-0.116858949	-0.008002991	0.02590584	0.020566906
"TCGA-BA-4074"	"TCGA-BA-4074"	0.147762967	-0.089199053	0.040653379	-0.063784489	-0.081353551
"TCGA-CN-4728"	"TCGA-CN-4728"	0.292826245	-0.0290868	0.043009037	0.072443857	0.006124084
"TCGA-CN-4741"	"TCGA-CN-4741"	0.105472032	-0.080399878	-0.040530208	-0.008123903	-0.061428068
"TCGA-CN-5365"	"TCGA-CN-5365"	0.117683274	-0.148115144	-0.001155308	0.017819038	-0.034835362
"TCGA-CN-5366"	"TCGA-CN-5366"	0.118007413	-0.126717376	0.004678506	-0.005244537	-0.001192396
"TCGA-CN-4731"	"TCGA-CN-4731"	0.128695443	-0.066369176	-0.018274149	0.060648009	-0.051813494
"TCGA-CN-5367"	"TCGA-CN-5367"	0.137454349	-0.081683565	-0.02947189	-0.004272124	-0.058991682
"TCGA-CN-4734"	"TCGA-CN-4734"	0.146984669	-0.05405819	0.029553433	-0.023111232	0.04835926
"TCGA-CN-5359"	"TCGA-CN-5359"	0.225861079	-0.066847047	0.150209625	-0.038323707	0.018789792
"TCGA-CN-5373"	"TCGA-CN-5373"	0.163082931	-0.020388456	0.052750626	-0.013636541	0.031064918
