"FID"	"IID"	"Sigs160.Attractors_IFIT3"	"Sigs160.Attractors_LYM"	"Sigs160.Bindea_aDC"	"Sigs160.Bindea_B.cells"	"Sigs160.Bindea_CD8.T.cells"
"TCGA-BH-A0HI"	"TCGA-BH-A0HI"	9.515950328	8.313341017	0.066266085	-0.099364796	0.205377797
"TCGA-A2-A0T1"	"TCGA-A2-A0T1"	10.16636203	10.39036762	0.198239087	-0.018543005	0.212918947
"TCGA-B6-A0RM"	"TCGA-B6-A0RM"	7.922776877	7.703403093	0.013408799	-0.068518365	0.208054489
"TCGA-B6-A0RV"	"TCGA-B6-A0RV"	10.5284555	8.787826382	0.129305889	-0.049890882	0.217385175
"TCGA-A2-A0SY"	"TCGA-A2-A0SY"	8.883933687	9.321748074	0.055587513	-0.004672673	0.216222505
"TCGA-A2-A0T7"	"TCGA-A2-A0T7"	9.712932472	8.595701139	0.091024299	-0.079394453	0.207942255
"TCGA-AR-A0TQ"	"TCGA-AR-A0TQ"	11.8197302	9.442369138	0.17017642	-0.035518791	0.228891071
"TCGA-BH-A0HN"	"TCGA-BH-A0HN"	9.653346598	7.962230605	0.060333148	-0.117998201	0.189431026
"TCGA-AR-A0TV"	"TCGA-AR-A0TV"	11.21661983	9.512652485	0.177536283	-0.03975986	0.200661228
"TCGA-AR-A0TX"	"TCGA-AR-A0TX"	9.1155742	10.13260763	0.192940196	0.006526854	0.218870508
"TCGA-DH-A66G"	"TCGA-DH-A66G"	8.673381128	8.448532213	-0.040118114	0.001421161	0.212883503
"TCGA-FG-A60L"	"TCGA-FG-A60L"	8.754747363	8.745476085	-0.049735027	-0.042634962	0.227473264
"TCGA-FG-A6IZ"	"TCGA-FG-A6IZ"	8.78220288	7.145288415	-0.090276843	-0.05416861	0.218194901
"TCGA-FG-A6J1"	"TCGA-FG-A6J1"	9.010998555	7.730889295	-0.123022391	-0.02629584	0.223912255
"TCGA-FG-A6J3"	"TCGA-FG-A6J3"	10.01755345	9.19658192	-0.050342161	-0.03389077	0.230269866
"TCGA-QH-A65R"	"TCGA-QH-A65R"	7.982238075	6.39103045	-0.125620203	-0.034411968	0.228448146
"TCGA-QH-A6CS"	"TCGA-QH-A6CS"	8.364787341	8.56645931	-0.055723591	-0.051073647	0.185129671
"TCGA-QH-A6CU"	"TCGA-QH-A6CU"	8.878970524	7.847026692	-0.036849206	-0.068890946	0.217431342
"TCGA-QH-A6CV"	"TCGA-QH-A6CV"	9.249380712	8.959895698	0.072209225	-0.051974608	0.209757068
"TCGA-FC-A6HD"	"TCGA-FC-A6HD"	NA	NA	NA	NA	NA
"TCGA-G9-6379"	"TCGA-G9-6379"	NA	NA	NA	NA	NA
"TCGA-HC-A6HX"	"TCGA-HC-A6HX"	NA	NA	NA	NA	NA
"TCGA-HC-A6HY"	"TCGA-HC-A6HY"	NA	NA	NA	NA	NA
"TCGA-J4-A6M7"	"TCGA-J4-A6M7"	7.011914488	6.395851473	-0.067569012	-0.117412444	0.132458592
"TCGA-KK-A6E7"	"TCGA-KK-A6E7"	NA	NA	NA	NA	NA
"TCGA-KK-A6E8"	"TCGA-KK-A6E8"	NA	NA	NA	NA	NA
"TCGA-QU-A6IL"	"TCGA-QU-A6IL"	NA	NA	NA	NA	NA
"TCGA-QU-A6IM"	"TCGA-QU-A6IM"	NA	NA	NA	NA	NA
"TCGA-QU-A6IN"	"TCGA-QU-A6IN"	NA	NA	NA	NA	NA
"TCGA-QU-A6IO"	"TCGA-QU-A6IO"	NA	NA	NA	NA	NA
"TCGA-QU-A6IP"	"TCGA-QU-A6IP"	8.105643955	7.185714634	-0.001559746	-0.109792379	0.139832771
"TCGA-B7-A5TI"	"TCGA-B7-A5TI"	7.905178314	8.332533671	0.039368131	-0.116092934	0.135625367
"TCGA-B7-A5TK"	"TCGA-B7-A5TK"	12.14352263	10.19620536	0.207049311	-0.130415235	0.180318685
"TCGA-B7-A5TN"	"TCGA-B7-A5TN"	9.965254021	7.839540168	0.027657008	-0.163288299	0.146453876
"TCGA-D7-A6EV"	"TCGA-D7-A6EV"	7.026986437	7.066770515	-0.012107788	-0.149819621	0.111584967
"TCGA-D7-A6EX"	"TCGA-D7-A6EX"	7.303592209	7.179209638	-0.135503494	-0.087034825	0.144061335
"TCGA-D7-A6EY"	"TCGA-D7-A6EY"	10.09413567	10.04008804	0.129629357	0.005765383	0.149325236
"TCGA-D7-A6EZ"	"TCGA-D7-A6EZ"	10.16759515	9.494822417	0.211247531	-0.125012222	0.152668424
"TCGA-D7-A6F0"	"TCGA-D7-A6F0"	7.982520803	9.055540659	0.148041921	-0.104873125	0.117212784
"TCGA-D7-A6F2"	"TCGA-D7-A6F2"	8.518905916	9.461190142	-0.005631334	-0.138461237	0.12462025
"TCGA-HF-A5NB"	"TCGA-HF-A5NB"	8.158660813	7.881084997	0.036803801	-0.181495089	0.135328733
"TCGA-MX-A5UG"	"TCGA-MX-A5UG"	8.132057854	10.51833216	0.096391963	0.043543659	0.154926668
"TCGA-MX-A5UJ"	"TCGA-MX-A5UJ"	9.803585317	8.159091487	0.074026159	-0.107852914	0.143263654
"TCGA-MX-A663"	"TCGA-MX-A663"	8.239754713	8.474417297	-0.047884903	-0.118296399	0.126793746
"TCGA-MX-A666"	"TCGA-MX-A666"	9.142128216	8.906465121	0.049532604	0.01502499	0.122105858
"TCGA-AC-A62V"	"TCGA-AC-A62V"	7.608689194	7.549562258	-0.065348373	-0.126934352	0.200278881
"TCGA-E2-A572"	"TCGA-E2-A572"	11.6859618	6.929152779	0.046461766	-0.120360558	0.222703023
"TCGA-E2-A576"	"TCGA-E2-A576"	9.444716286	7.693365848	-0.018346796	-0.060024333	0.199494198
"TCGA-E9-A6HE"	"TCGA-E9-A6HE"	11.04792794	8.346990464	0.048550501	-0.097584516	0.210603754
"TCGA-LD-A66U"	"TCGA-LD-A66U"	9.050712832	9.326032723	-0.011204807	-0.065423087	0.230446715
"TCGA-LL-A6FP"	"TCGA-LL-A6FP"	5.715784303	6.624703995	-0.133011418	-0.109835661	0.190228075
"TCGA-LL-A6FQ"	"TCGA-LL-A6FQ"	10.25057775	8.080271438	0.013860321	-0.116718057	0.203819447
"TCGA-LL-A6FR"	"TCGA-LL-A6FR"	10.19494322	7.000590748	-0.039324928	-0.06908396	0.208891086
"TCGA-OL-A66L"	"TCGA-OL-A66L"	9.849474705	8.915047275	-0.006363695	-0.060759897	0.225328
"TCGA-OL-A66N"	"TCGA-OL-A66N"	8.17892786	8.626429855	-0.07339091	-0.016801255	0.228763709
"TCGA-IR-A3LF"	"TCGA-IR-A3LF"	10.29194717	8.488878428	0.136584538	-0.054712906	0.204341327
"TCGA-EA-A3QD"	"TCGA-EA-A3QD"	11.81236318	10.56258381	0.301936602	0.013061276	0.239729278
"TCGA-C5-A3HE"	"TCGA-C5-A3HE"	9.496525018	9.335891587	0.166341904	-0.051835955	0.218889976
"TCGA-FU-A3TQ"	"TCGA-FU-A3TQ"	9.532179668	8.479965966	0.218062748	-0.03051983	0.186826546
"TCGA-FU-A3TX"	"TCGA-FU-A3TX"	7.426707982	8.225669125	0.160169642	-0.035812896	0.219429541
"TCGA-EA-A1QS"	"TCGA-EA-A1QS"	8.259657964	8.142665388	0.194077637	-0.072393321	0.187567928
"TCGA-FU-A3WB"	"TCGA-FU-A3WB"	10.00222842	6.715362856	0.219321141	-0.075724949	0.16955844
"TCGA-IR-A3LA"	"TCGA-IR-A3LA"	8.090241177	7.881140591	-0.012221808	-0.046587004	0.2013588
"TCGA-A2-A3XV"	"TCGA-A2-A3XV"	8.127596087	7.590125047	-0.035877324	-0.098556839	0.216700838
"TCGA-55-8511"	"TCGA-55-8511"	8.514062136	9.778724195	0.17276805	0.007947746	0.217156696
"TCGA-55-8620"	"TCGA-55-8620"	8.055147406	9.472019029	0.11951272	-0.004428904	0.194661673
"TCGA-86-8668"	"TCGA-86-8668"	9.03370605	9.919623313	0.218438011	0.01432011	0.199591932
"TCGA-91-8499"	"TCGA-91-8499"	7.295619977	8.852592203	0.003516648	-0.032920417	0.195189818
"TCGA-55-8512"	"TCGA-55-8512"	9.006803742	8.55830296	0.228188134	-0.095780211	0.191372967
"TCGA-55-8621"	"TCGA-55-8621"	10.46511517	10.88022434	0.301310256	-0.020235306	0.205982926
"TCGA-86-8669"	"TCGA-86-8669"	7.304509663	9.478073635	0.306492106	-0.013573557	0.226987682
"TCGA-97-8176"	"TCGA-97-8176"	8.183126554	9.02331075	0.207550489	-0.062754649	0.198368667
"TCGA-55-8513"	"TCGA-55-8513"	11.64150819	10.53464045	0.317491127	-0.002550771	0.193367259
"TCGA-71-8520"	"TCGA-71-8520"	11.13719945	8.442414121	0.280242596	-0.084148283	0.191234131
"TCGA-86-8671"	"TCGA-86-8671"	10.66715629	11.52488182	0.319952665	0.092268468	0.253505075
"TCGA-97-8547"	"TCGA-97-8547"	9.700116658	9.261872523	0.162723042	-0.060669358	0.206327276
"TCGA-55-8505"	"TCGA-55-8505"	8.269735482	8.149391475	0.141180318	-0.080493849	0.180696012
"TCGA-55-8514"	"TCGA-55-8514"	11.1126574	8.987097288	0.177986462	-0.071304881	0.220601912
"TCGA-78-8648"	"TCGA-78-8648"	8.576944425	11.08161721	0.252977287	0.017148623	0.246452597
"TCGA-97-8552"	"TCGA-97-8552"	8.952109214	10.06795573	0.204256677	-0.022574135	0.214177477
"TCGA-55-8506"	"TCGA-55-8506"	10.4420318	9.000457312	0.309587488	-0.074763721	0.19396018
"TCGA-55-8614"	"TCGA-55-8614"	8.09184022	8.766697539	0.148420066	-0.03921056	0.212374918
"TCGA-78-8655"	"TCGA-78-8655"	9.398797285	9.642322584	0.185982982	-0.045001539	0.221655779
"TCGA-86-8673"	"TCGA-86-8673"	8.614413742	8.730389134	0.197060708	-0.071868143	0.191530418
"TCGA-55-8507"	"TCGA-55-8507"	8.904987551	8.879039032	0.269071706	-0.073428421	0.19244304
"TCGA-55-8615"	"TCGA-55-8615"	7.001889856	7.827042721	0.129616396	-0.094030379	0.192232553
"TCGA-78-8660"	"TCGA-78-8660"	8.445151792	10.24097051	0.269979051	-0.032136512	0.216945209
"TCGA-86-8674"	"TCGA-86-8674"	7.318531098	6.754932898	0.096840717	-0.095527501	0.204999691
"TCGA-55-8508"	"TCGA-55-8508"	7.872881309	9.24726141	0.063416262	0.025888169	0.215757169
"TCGA-55-8616"	"TCGA-55-8616"	9.216942664	8.559483083	0.08903104	-0.008890754	0.224945297
"TCGA-78-8662"	"TCGA-78-8662"	7.98597565	7.328283587	0.10308106	-0.078075019	0.210187049
"TCGA-91-8496"	"TCGA-91-8496"	9.444984761	9.932430399	0.185306972	-0.070725392	0.233171899
"TCGA-55-8510"	"TCGA-55-8510"	9.181263387	10.54010228	0.250997599	-0.020036822	0.196841348
"TCGA-55-8619"	"TCGA-55-8619"	9.68871679	10.8394101	0.264494753	0.031727606	0.22669677
"TCGA-86-8585"	"TCGA-86-8585"	8.072230353	9.989536868	0.207513747	0.012212012	0.217767807
"TCGA-91-8497"	"TCGA-91-8497"	9.18417508	10.3406003	0.248358057	0.089910722	0.22002105
"TCGA-BH-A0WA"	"TCGA-BH-A0WA"	10.47602362	8.376144932	0.239306988	-0.051910438	0.166836715
"TCGA-B6-A0WT"	"TCGA-B6-A0WT"	9.353069267	7.934037003	0.072826561	-0.0665046	0.20121214
"TCGA-B6-A0X5"	"TCGA-B6-A0X5"	7.363578973	6.565998207	0.037151329	-0.09839137	0.180955394
"TCGA-B6-A0WX"	"TCGA-B6-A0WX"	9.850582873	8.853341084	0.133926113	0.035170666	0.209801053
"TCGA-AN-A0XR"	"TCGA-AN-A0XR"	12.92636945	7.256068263	0.090637464	-0.138795228	0.193261447
"TCGA-AN-A0XS"	"TCGA-AN-A0XS"	8.951967622	9.38196856	0.062037525	-0.026909116	0.220380338
"TCGA-BG-A0W2"	"TCGA-BG-A0W2"	7.968819733	7.881893003	-0.151786254	-0.206732075	0.098220191
"TCGA-BS-A0WQ"	"TCGA-BS-A0WQ"	8.951760965	6.50180182	-0.13409696	-0.197307764	0.111424914
"TCGA-AN-A0XT"	"TCGA-AN-A0XT"	8.835567619	7.144742127	0.05336124	-0.089241806	0.217874193
"TCGA-B6-A0X4"	"TCGA-B6-A0X4"	9.525200161	6.277505114	0.06638593	-0.147197948	0.177878347
"TCGA-AN-A0XV"	"TCGA-AN-A0XV"	9.615763791	8.436459321	0.092433059	-0.076438783	0.215694521
"TCGA-AN-A0XN"	"TCGA-AN-A0XN"	10.68944614	9.335436998	0.090252986	-0.091755165	0.199408681
"TCGA-A2-A0YK"	"TCGA-A2-A0YK"	10.02489013	10.28637792	0.147355343	0.056201877	0.241106615
"TCGA-AR-A0U3"	"TCGA-AR-A0U3"	8.84050495	8.168064557	0.129283879	-0.09209868	0.185108857
"TCGA-AR-A0U4"	"TCGA-AR-A0U4"	8.830557117	10.31080753	0.287394287	-0.025902371	0.185024281
"TCGA-A2-A0YM"	"TCGA-A2-A0YM"	12.08742851	9.279964412	0.253140061	-0.024608851	0.167184839
"TCGA-B6-A0WY"	"TCGA-B6-A0WY"	12.20250436	8.617594412	0.188194254	-0.082393989	0.210967633
"TCGA-BH-A0W4"	"TCGA-BH-A0W4"	7.760046739	7.363017622	-0.008545085	-0.108310878	0.199961014
"TCGA-BS-A0U5"	"TCGA-BS-A0U5"	8.960757252	7.043721574	-0.111288733	-0.210198617	0.072395343
"TCGA-BS-A0UL"	"TCGA-BS-A0UL"	9.603220199	9.302112588	0.00975221	-0.162746933	0.104736463
"TCGA-AX-A0J0"	"TCGA-AX-A0J0"	7.43130848	7.148243284	-0.141086371	-0.192473306	0.071202327
"TCGA-A2-A04R"	"TCGA-A2-A04R"	9.109531053	6.409526636	0.04871639	-0.132168048	0.182573922
"TCGA-AR-A0TU"	"TCGA-AR-A0TU"	11.16972186	8.792048866	0.239868353	-0.036679463	0.187908578
"TCGA-AN-A0XU"	"TCGA-AN-A0XU"	9.266984522	8.642225484	0.086577789	-0.037445331	0.179857463
"TCGA-AR-A0U2"	"TCGA-AR-A0U2"	8.360974356	8.682192859	0.12369757	-0.06414133	0.221711418
"TCGA-A2-A0YL"	"TCGA-A2-A0YL"	9.989452998	8.704617526	0.101480516	-0.061585764	0.224454689
"TCGA-A2-A0YF"	"TCGA-A2-A0YF"	9.007642582	9.124711813	0.081221033	-0.076669856	0.208722061
"TCGA-BG-A0W1"	"TCGA-BG-A0W1"	8.959589079	7.556674085	-0.076874071	-0.212551595	0.053238184
"TCGA-BH-A0W5"	"TCGA-BH-A0W5"	8.785662158	10.4065215	0.103575103	0.080682418	0.224378693
"TCGA-A2-A0YG"	"TCGA-A2-A0YG"	9.133848903	8.069651916	0.101043114	-0.086901349	0.196364873
"TCGA-AR-A0U0"	"TCGA-AR-A0U0"	13.556488	9.837318491	0.302704953	0.003125593	0.198547728
"TCGA-B6-A0WV"	"TCGA-B6-A0WV"	8.737243287	5.983315567	0.065135577	-0.130164422	0.174309624
"TCGA-AN-A0XO"	"TCGA-AN-A0XO"	8.455427094	6.399937014	-0.020789933	-0.124616416	0.191951076
"TCGA-AN-A0XP"	"TCGA-AN-A0XP"	13.11983951	7.621397972	0.110013823	-0.132567413	0.197612799
"TCGA-A2-A0YD"	"TCGA-A2-A0YD"	10.79984103	9.447687384	0.104240443	-0.087416684	0.216528128
"TCGA-A2-A0YT"	"TCGA-A2-A0YT"	10.77468591	8.216197139	0.110906662	-0.103012819	0.206928592
"TCGA-B6-A0WZ"	"TCGA-B6-A0WZ"	10.21152275	6.898803029	0.044839595	-0.144000405	0.194925874
"TCGA-A2-A0YH"	"TCGA-A2-A0YH"	12.86401421	10.06920152	0.177689661	-0.052102002	0.19917485
"TCGA-A2-A0YJ"	"TCGA-A2-A0YJ"	6.465796501	6.889465225	-0.026022488	-0.064877366	0.186379106
"TCGA-BH-A0W3"	"TCGA-BH-A0W3"	10.10697076	8.501002188	0.118122569	-0.124931607	0.191240391
"TCGA-A2-A0YE"	"TCGA-A2-A0YE"	10.3316644	7.275421294	0.122842324	-0.041762359	0.169475534
"TCGA-A5-A0VO"	"TCGA-A5-A0VO"	8.924535883	7.705062037	-0.068783698	-0.201152099	0.080507172
"TCGA-BG-A0VZ"	"TCGA-BG-A0VZ"	8.75280804	8.537739874	-0.045690772	-0.183728488	0.071325092
"TCGA-WE-A8ZT"	"TCGA-WE-A8ZT"	NA	NA	NA	NA	NA
"TCGA-D3-A8GV"	"TCGA-D3-A8GV"	NA	NA	NA	NA	NA
"TCGA-D3-A8GM"	"TCGA-D3-A8GM"	NA	NA	NA	NA	NA
"TCGA-D3-A8GC"	"TCGA-D3-A8GC"	NA	NA	NA	NA	NA
"TCGA-D3-A8GO"	"TCGA-D3-A8GO"	NA	NA	NA	NA	NA
"TCGA-D3-A8GS"	"TCGA-D3-A8GS"	NA	NA	NA	NA	NA
"TCGA-DA-A95W"	"TCGA-DA-A95W"	NA	NA	NA	NA	NA
"TCGA-DA-A960"	"TCGA-DA-A960"	6.503757449	5.923074619	0.014851768	-0.08738574	0.189544884
"TCGA-FR-A8YE"	"TCGA-FR-A8YE"	NA	NA	NA	NA	NA
"TCGA-D3-A8GB"	"TCGA-D3-A8GB"	NA	NA	NA	NA	NA
"TCGA-WE-A8K5"	"TCGA-WE-A8K5"	NA	NA	NA	NA	NA
"TCGA-D3-A8GL"	"TCGA-D3-A8GL"	NA	NA	NA	NA	NA
"TCGA-WE-A8ZY"	"TCGA-WE-A8ZY"	NA	NA	NA	NA	NA
"TCGA-D3-A8GN"	"TCGA-D3-A8GN"	NA	NA	NA	NA	NA
"TCGA-D3-A8GD"	"TCGA-D3-A8GD"	NA	NA	NA	NA	NA
"TCGA-WE-A8ZR"	"TCGA-WE-A8ZR"	NA	NA	NA	NA	NA
"TCGA-D3-A8GJ"	"TCGA-D3-A8GJ"	NA	NA	NA	NA	NA
"TCGA-WE-A8K4"	"TCGA-WE-A8K4"	11.73453909	9.750017451	0.161013928	-0.060760531	0.235165642
"TCGA-BF-A9VF"	"TCGA-BF-A9VF"	5.505468219	5.548577315	-0.113872314	-0.089859226	0.185573824
"TCGA-FR-A8YD"	"TCGA-FR-A8YD"	NA	NA	NA	NA	NA
"TCGA-DA-A95V"	"TCGA-DA-A95V"	NA	NA	NA	NA	NA
"TCGA-WE-A8ZM"	"TCGA-WE-A8ZM"	NA	NA	NA	NA	NA
"TCGA-GN-A8LL"	"TCGA-GN-A8LL"	NA	NA	NA	NA	NA
"TCGA-DA-A95Y"	"TCGA-DA-A95Y"	NA	NA	NA	NA	NA
"TCGA-D3-A8GQ"	"TCGA-D3-A8GQ"	NA	NA	NA	NA	NA
"TCGA-WE-A8ZN"	"TCGA-WE-A8ZN"	NA	NA	NA	NA	NA
"TCGA-YD-A89C"	"TCGA-YD-A89C"	NA	NA	NA	NA	NA
"TCGA-D3-A2JE"	"TCGA-D3-A2JE"	NA	NA	NA	NA	NA
"TCGA-D3-A8GK"	"TCGA-D3-A8GK"	NA	NA	NA	NA	NA
"TCGA-D3-A8GR"	"TCGA-D3-A8GR"	NA	NA	NA	NA	NA
"TCGA-DA-A95Z"	"TCGA-DA-A95Z"	NA	NA	NA	NA	NA
"TCGA-GN-A8LN"	"TCGA-GN-A8LN"	7.876395509	8.225168605	0.032493487	-0.021909795	0.200898595
"TCGA-D3-A8GP"	"TCGA-D3-A8GP"	NA	NA	NA	NA	NA
"TCGA-D3-A8GI"	"TCGA-D3-A8GI"	NA	NA	NA	NA	NA
"TCGA-GN-A8LK"	"TCGA-GN-A8LK"	NA	NA	NA	NA	NA
"TCGA-DA-A95X"	"TCGA-DA-A95X"	NA	NA	NA	NA	NA
"TCGA-WE-A8ZX"	"TCGA-WE-A8ZX"	NA	NA	NA	NA	NA
"TCGA-WE-A8K6"	"TCGA-WE-A8K6"	NA	NA	NA	NA	NA
"TCGA-YL-A8SO"	"TCGA-YL-A8SO"	7.417036888	6.93463271	-0.088118657	-0.094339609	0.209397345
"TCGA-YL-A9WK"	"TCGA-YL-A9WK"	8.763012862	7.933631789	0.045704676	-0.056970337	0.240409389
"TCGA-XJ-A9DQ"	"TCGA-XJ-A9DQ"	NA	NA	NA	NA	NA
"TCGA-ZG-A8QW"	"TCGA-ZG-A8QW"	8.469007481	8.266265554	0.008787664	-0.071299443	0.208696039
"TCGA-YL-A8SB"	"TCGA-YL-A8SB"	7.895322161	7.837381603	-0.059330233	-0.060220062	0.211706068
"TCGA-YL-A8SC"	"TCGA-YL-A8SC"	11.38999602	8.264161129	0.123696982	-0.082510273	0.207563056
"TCGA-XJ-A9DX"	"TCGA-XJ-A9DX"	NA	NA	NA	NA	NA
"TCGA-V1-A8WV"	"TCGA-V1-A8WV"	7.809104661	8.232186554	0.014600935	-0.008680571	0.230935963
"TCGA-BR-4279"	"TCGA-BR-4279"	10.25115181	9.351146758	-0.074967321	-0.221630293	0.056387019
"TCGA-BR-4253"	"TCGA-BR-4253"	10.90481152	10.84397474	0.120306622	-0.185219153	0.059286011
"TCGA-BR-4267"	"TCGA-BR-4267"	8.461579674	8.646409476	-0.006939738	-0.214199523	0.041757646
"TCGA-BR-4256"	"TCGA-BR-4256"	12.04940108	10.1990463	0.045720145	-0.213457339	0.049318158
"TCGA-BR-4294"	"TCGA-BR-4294"	7.243438157	7.402887317	-0.257574091	-0.223849263	0.020988673
"TCGA-BR-4188"	"TCGA-BR-4188"	NA	NA	NA	NA	NA
"TCGA-BR-4187"	"TCGA-BR-4187"	12.00755757	9.892697494	0.072208993	-0.098151869	0.143328962
"TCGA-BR-4201"	"TCGA-BR-4201"	10.16614598	9.316496911	-0.057048814	-0.211810733	0.044407552
"TCGA-BR-4183"	"TCGA-BR-4183"	NA	NA	NA	NA	NA
"TCGA-BR-4255"	"TCGA-BR-4255"	9.375738385	9.377798731	0.00111083	-0.195855274	0.052053145
"TCGA-BR-4280"	"TCGA-BR-4280"	8.481492328	8.707917062	0.073023066	-0.108052583	0.144407942
"TCGA-BR-4191"	"TCGA-BR-4191"	10.18380699	10.32868754	-0.008077935	-0.184252626	0.054460475
"TCGA-BR-4257"	"TCGA-BR-4257"	9.178828229	9.765071799	0.068348176	-0.132564823	0.125039901
"TCGA-BR-4292"	"TCGA-BR-4292"	9.306713395	8.987784623	0.065530629	-0.130333183	0.150334075
"TCGA-A3-3362"	"TCGA-A3-3362"	9.851728357	9.034694406	0.061933949	-0.03996114	0.217409634
"TCGA-BP-4162"	"TCGA-BP-4162"	9.697235045	10.42270028	0.092626523	-0.037679586	0.246959985
"TCGA-AK-3429"	"TCGA-AK-3429"	9.82616287	10.14571467	0.139858751	-0.018215814	0.248144578
"TCGA-BP-4164"	"TCGA-BP-4164"	9.33244901	8.578941197	0.076152215	-0.069878289	0.208047995
"TCGA-B8-4620"	"TCGA-B8-4620"	11.85635617	9.571808992	0.186408655	-0.07951647	0.221104684
"TCGA-A3-3349"	"TCGA-A3-3349"	9.846706722	9.483875643	0.066818454	-0.082931741	0.224516733
"TCGA-CJ-4634"	"TCGA-CJ-4634"	9.727668669	9.260868234	0.061780475	-0.084622938	0.220386162
"TCGA-CJ-4640"	"TCGA-CJ-4640"	9.863107776	10.3685979	0.127575579	-0.009430368	0.23384224
"TCGA-B8-4148"	"TCGA-B8-4148"	10.60582154	10.69454712	0.134942048	-0.030618995	0.25854018
"TCGA-AK-3451"	"TCGA-AK-3451"	9.018835574	8.811402786	-0.011579627	-0.069133227	0.252564903
"TCGA-AK-3430"	"TCGA-AK-3430"	NA	NA	NA	NA	NA
"TCGA-A3-3351"	"TCGA-A3-3351"	10.76164328	10.87445997	0.153340704	-0.046457861	0.241563422
"TCGA-BP-4167"	"TCGA-BP-4167"	9.285295715	10.80697151	0.108554042	-0.039673419	0.246097744
"TCGA-B8-4154"	"TCGA-B8-4154"	9.949445174	9.371295172	0.064012758	-0.051229757	0.249331718
"TCGA-B8-4619"	"TCGA-B8-4619"	8.453255316	7.242674729	0.005656999	-0.035538207	0.225667118
"TCGA-B2-4102"	"TCGA-B2-4102"	10.50237665	10.39860904	0.137926459	-0.039757129	0.210316928
"TCGA-B2-4098"	"TCGA-B2-4098"	8.19462039	10.00788209	-0.03886035	0.022006842	0.2016672
"TCGA-CJ-4643"	"TCGA-CJ-4643"	9.550225819	9.864420453	0.08082154	-0.065215204	0.221610939
"TCGA-B8-4143"	"TCGA-B8-4143"	11.61434284	10.43507364	0.207232386	-0.048726635	0.250483252
"TCGA-CJ-4637"	"TCGA-CJ-4637"	10.5841651	11.6756545	0.209879391	0.000440989	0.249266809
"TCGA-CJ-4638"	"TCGA-CJ-4638"	9.685410933	8.40092488	0.000526986	-0.087054583	0.210154715
"TCGA-BP-4161"	"TCGA-BP-4161"	10.17694933	10.666623	0.12336676	-0.027911524	0.228310712
"TCGA-CJ-4644"	"TCGA-CJ-4644"	10.30153517	9.887308884	0.111139518	-0.054276974	0.233805394
"TCGA-A3-3347"	"TCGA-A3-3347"	9.69900688	10.78852199	0.145137202	-0.038862365	0.206793852
"TCGA-CJ-4639"	"TCGA-CJ-4639"	9.932980428	10.02577208	0.080546212	-0.048476167	0.249495887
"TCGA-AK-3426"	"TCGA-AK-3426"	10.01675875	11.5191784	0.209557515	-0.036415485	0.269699283
"TCGA-CJ-4641"	"TCGA-CJ-4641"	9.561995269	10.98859926	0.134630009	-0.016803743	0.244930287
"TCGA-B8-4151"	"TCGA-B8-4151"	10.41506181	8.293899738	0.101437578	-0.085277605	0.229211887
"TCGA-AK-3436"	"TCGA-AK-3436"	8.590617204	8.349939845	0.058153878	-0.080425553	0.222666759
"TCGA-CJ-4636"	"TCGA-CJ-4636"	9.683127491	10.4996642	0.095982061	-0.062924746	0.235948634
"TCGA-BP-4163"	"TCGA-BP-4163"	9.768252953	9.99680907	0.140047129	-0.043037768	0.209416974
"TCGA-AK-3456"	"TCGA-AK-3456"	8.016443583	9.172313923	0.020763352	-0.027278984	0.188299348
"TCGA-CG-5725"	"TCGA-CG-5725"	NA	NA	NA	NA	NA
"TCGA-CG-5723"	"TCGA-CG-5723"	10.50967245	9.241834526	0.187951131	-0.116565288	0.162908694
"TCGA-CD-5813"	"TCGA-CD-5813"	9.118814777	10.34788721	0.080446247	-0.048177658	0.166520501
"TCGA-CG-5719"	"TCGA-CG-5719"	9.369956525	9.102055694	0.060596059	-0.119688062	0.150823706
"TCGA-CG-5727"	"TCGA-CG-5727"	NA	NA	NA	NA	NA
"TCGA-D7-5579"	"TCGA-D7-5579"	NA	NA	NA	NA	NA
"TCGA-CD-5800"	"TCGA-CD-5800"	10.69194649	8.06209714	0.122201763	-0.118269199	0.12609062
"TCGA-CG-5720"	"TCGA-CG-5720"	8.873569814	9.339998113	0.089121899	-0.095057974	0.148072032
"TCGA-CG-5728"	"TCGA-CG-5728"	NA	NA	NA	NA	NA
"TCGA-EQ-5647"	"TCGA-EQ-5647"	NA	NA	NA	NA	NA
"TCGA-CG-5721"	"TCGA-CG-5721"	10.77712982	10.64057429	0.20321489	-0.078144465	0.166600094
"TCGA-CG-5718"	"TCGA-CG-5718"	9.830390818	9.376407081	0.096280863	-0.139024121	0.143490722
"TCGA-CG-5730"	"TCGA-CG-5730"	NA	NA	NA	NA	NA
"TCGA-CD-5802"	"TCGA-CD-5802"	NA	NA	NA	NA	NA
"TCGA-CG-5722"	"TCGA-CG-5722"	8.797380951	10.35091544	0.27027157	-0.007838883	0.195373428
"TCGA-CG-5724"	"TCGA-CG-5724"	9.277918324	8.318812757	0.045301943	-0.150943363	0.138446553
"TCGA-CD-5798"	"TCGA-CD-5798"	9.732543268	8.866252099	0.06705716	-0.150054467	0.158588044
"TCGA-CD-5801"	"TCGA-CD-5801"	9.710597808	10.10994555	0.115264437	-0.09232788	0.182418397
