"FID"	"IID"	"Sigs160.Wolf_CD8.CD68.ratio"	"Sigs160.Wolf_CD8.PCA.16704732"	"Sigs160.Wolf_CD8A"	"Sigs160.Wolf_CHANG.CORE.SERUM.RESPONSE.UP"	"Sigs160.Wolf_Chemokine12.score"
"TCGA-E7-A8O8"	"TCGA-E7-A8O8"	1.754	-0.5579	-0.925	0.1665	-1.4425
"TCGA-XF-A8HF"	"TCGA-XF-A8HF"	-0.4134	-0.3598	-1.427	0.2585	-0.2522
"TCGA-E7-A8O7"	"TCGA-E7-A8O7"	0.302	0.1093	-0.679	-0.1725	-1.0791
"TCGA-XF-A8HC"	"TCGA-XF-A8HC"	0.0626	-1.9416	-2.292	0.1235	-3.2049
"TCGA-LT-A8JT"	"TCGA-LT-A8JT"	-0.0576	-0.6285	-0.663	-0.0415	-0.8998
"TCGA-XF-A8HG"	"TCGA-XF-A8HG"	-0.2792	-2.1807	-2.26	0.082	-3.2283
"TCGA-UY-A8OC"	"TCGA-UY-A8OC"	-0.7183	-1.1587	-1.779	0.248	0.0128
"TCGA-UY-A8OD"	"TCGA-UY-A8OD"	0.2354	0.141	0.611	0.0305	0.8597
"TCGA-CF-A8HX"	"TCGA-CF-A8HX"	-1.6423	-1.8187	-3.073	-0.1385	-2.5764
"TCGA-CF-A8HY"	"TCGA-CF-A8HY"	-0.7497	-1.1713	-1.779	0.0845	-2.8641
"TCGA-XF-A8HB"	"TCGA-XF-A8HB"	-2.0945	-1.6882	-2.516	0.385	-2.8772
"TCGA-VM-A8CB"	"TCGA-VM-A8CB"	-0.7234	-1.5783	-2.695	-0.229	-2.5652
"TCGA-VW-A8FI"	"TCGA-VW-A8FI"	-0.6163	-0.7145	-1.257	-0.0105	-1.228
"TCGA-TM-A84H"	"TCGA-TM-A84H"	-1.3368	-2.3887	-2.65	-0.399	-3.3385
"TCGA-W9-A837"	"TCGA-W9-A837"	0.6519	-2.3755	-1.846	-0.371	-3.0583
"TCGA-VM-A8CD"	"TCGA-VM-A8CD"	-1.2574	-1.2703	-1.599	-0.081	-0.9514
"TCGA-TM-A84R"	"TCGA-TM-A84R"	1.9326	-1.6706	-0.627	-0.4625	-2.8711
"TCGA-WY-A85C"	"TCGA-WY-A85C"	-1.2047	-1.583	-2.585	-0.2585	-2.0027
"TCGA-S9-A89V"	"TCGA-S9-A89V"	0.234	-1.0786	-0.932	-0.4625	-2.5016
"TCGA-TM-A84T"	"TCGA-TM-A84T"	-2.1022	-1.9093	-2.964	-0.323	-3.0344
"TCGA-RY-A83X"	"TCGA-RY-A83X"	-2.0982	-2.4961	-3.547	-0.344	-3.2583
"TCGA-VM-A8CF"	"TCGA-VM-A8CF"	-3.0774	-1.3971	-3.007	-0.2205	-1.509
"TCGA-WY-A858"	"TCGA-WY-A858"	-1.9162	-1.2899	-1.936	-0.186	-1.7503
"TCGA-QH-A870"	"TCGA-QH-A870"	-1.3684	-2.5361	-2.939	-0.2845	-2.509
"TCGA-RY-A83Z"	"TCGA-RY-A83Z"	-1.1875	-1.735	-2.357	0.128	-2.5712
"TCGA-RY-A847"	"TCGA-RY-A847"	-0.7574	-1.9534	-1.631	-0.2695	-1.456
"TCGA-TM-A84B"	"TCGA-TM-A84B"	0.7322	-0.8827	-0.955	-0.141	-1.6442
"TCGA-F6-A8O3"	"TCGA-F6-A8O3"	0.1102	-1.8727	-2.498	-0.244	-2.2582
"TCGA-TM-A84S"	"TCGA-TM-A84S"	-1.1044	-1.6559	-2.075	-0.325	-1.9548
"TCGA-S9-A89Z"	"TCGA-S9-A89Z"	-1.2262	-0.5318	-1.224	-0.1225	-1.2197
"TCGA-RY-A83Y"	"TCGA-RY-A83Y"	-0.9528	-1.1091	-1.671	-0.233	-1.9695
"TCGA-WY-A85E"	"TCGA-WY-A85E"	0.126	-1.9727	-1.933	-0.1605	-2.0976
"TCGA-EL-A3T9"	"TCGA-EL-A3T9"	-1.7027	-0.4838	-2.081	-0.134	-0.7814
"TCGA-FY-A3W9"	"TCGA-FY-A3W9"	1.4093	-1.258	-1.514	-0.309	-2.3317
"TCGA-FV-A2QQ"	"TCGA-FV-A2QQ"	0.0684	0.3126	0.577	-0.0655	0.4306
"TCGA-FK-A3S3"	"TCGA-FK-A3S3"	2.913	-0.1184	1.328	-0.277	-1.8756
"TCGA-IM-A3U2"	"TCGA-IM-A3U2"	0.4056	-0.3067	-1.566	-0.1525	-0.7669
"TCGA-FK-A3SD"	"TCGA-FK-A3SD"	2.6021	-1.8875	-0.37	-0.2025	-1.9806
"TCGA-EL-A3TA"	"TCGA-EL-A3TA"	-0.0184	0.5392	0.572	-0.2105	0.8033
"TCGA-FK-A3SE"	"TCGA-FK-A3SE"	-0.2468	-1.0164	-1.546	-0.253	-0.7862
"TCGA-FV-A3I1"	"TCGA-FV-A3I1"	-0.8273	-0.3146	-0.74	-0.156	0.4907
"TCGA-DD-A3A3"	"TCGA-DD-A3A3"	-1.1504	-0.5465	-1.129	-0.023	-1.3079
"TCGA-FV-A3R2"	"TCGA-FV-A3R2"	0.2677	-0.707	-0.771	-0.188	-0.9478
"TCGA-DD-A3A4"	"TCGA-DD-A3A4"	-3.4115	-1.5993	-3.633	-0.138	-2.6788
"TCGA-DD-A3A5"	"TCGA-DD-A3A5"	0.4462	-0.0266	-0.161	-0.1565	-1.2777
"TCGA-FV-A3R3"	"TCGA-FV-A3R3"	-0.3896	-0.1505	0.138	-0.3145	-0.6297
"TCGA-DD-A3A7"	"TCGA-DD-A3A7"	-0.496	-0.3032	-1.101	-0.1545	-1.2073
"TCGA-CC-A3MC"	"TCGA-CC-A3MC"	-1.3961	-0.8539	-2.048	-0.0225	-0.5447
"TCGA-EL-A3TB"	"TCGA-EL-A3TB"	1.196	-0.4143	-0.187	-0.2455	-0.4897
"TCGA-FK-A3SH"	"TCGA-FK-A3SH"	1.9567	-0.5351	-0.085	-0.2425	-2.1792
"TCGA-IM-A3U3"	"TCGA-IM-A3U3"	0.6637	0.061	-0.228	-0.25	-0.8391
"TCGA-DD-A3A8"	"TCGA-DD-A3A8"	-0.8447	-0.4124	-2.028	-0.3115	-0.3983
"TCGA-FV-A3I0"	"TCGA-FV-A3I0"	NA	NA	NA	NA	NA
"TCGA-G3-A3CH"	"TCGA-G3-A3CH"	0.3903	0.2194	0.127	-0.2115	0.3236
"TCGA-FK-A3SG"	"TCGA-FK-A3SG"	1.1442	-0.2219	0.079	-0.173	-1.0157
"TCGA-FK-A3SB"	"TCGA-FK-A3SB"	0.6151	-0.7132	-0.741	-0.328	-1.1593
"TCGA-EL-A3T8"	"TCGA-EL-A3T8"	0.2609	0.1118	-0.431	-0.272	-0.9112
"TCGA-EP-A3RK"	"TCGA-EP-A3RK"	-0.1451	0.985	1.5	0.067	1.2272
"TCGA-BD-A3EP"	"TCGA-BD-A3EP"	-0.0334	0.4687	0.492	-0.0555	0.8601
"TCGA-DD-A3A6"	"TCGA-DD-A3A6"	NA	NA	NA	NA	NA
"TCGA-HC-7745"	"TCGA-HC-7745"	NA	NA	NA	NA	NA
"TCGA-HC-7738"	"TCGA-HC-7738"	NA	NA	NA	NA	NA
"TCGA-FC-7708"	"TCGA-FC-7708"	1.394	0.0475	0.412	-0.233	-0.1559
"TCGA-EJ-7791"	"TCGA-EJ-7791"	1.0455	-0.2754	-0.085	-0.2495	-0.1223
"TCGA-HC-7737"	"TCGA-HC-7737"	0.8082	0.2408	0.664	-0.2285	0.5174
"TCGA-EJ-7786"	"TCGA-EJ-7786"	1.6148	-0.655	-0.346	-0.2145	-0.8998
"TCGA-HC-7740"	"TCGA-HC-7740"	1.4425	-0.0726	0.371	-0.274	-0.2433
"TCGA-HC-7752"	"TCGA-HC-7752"	NA	NA	NA	NA	NA
"TCGA-HC-7747"	"TCGA-HC-7747"	0.8637	0.0782	0.503	-0.0985	0.5195
"TCGA-EJ-7792"	"TCGA-EJ-7792"	0.7705	-0.1366	0.092	-0.228	0.0973
"TCGA-H9-7775"	"TCGA-H9-7775"	0.692	-1.0437	-1.285	-0.1705	-1.2592
"TCGA-EJ-7794"	"TCGA-EJ-7794"	0.361	-0.4029	-0.17	-0.2865	-0.3535
"TCGA-EJ-7789"	"TCGA-EJ-7789"	-0.0519	-1.3091	-1.585	0.003	-1.3774
"TCGA-EJ-7785"	"TCGA-EJ-7785"	0.961	-0.2384	-0.099	-0.3485	-0.0546
"TCGA-EJ-7328"	"TCGA-EJ-7328"	0.9933	0.4565	0.859	-0.1475	0.4667
"TCGA-HC-7742"	"TCGA-HC-7742"	1.0394	-0.7618	-0.575	-0.086	-0.6894
"TCGA-EJ-7783"	"TCGA-EJ-7783"	1.6522	-0.1342	0.512	-0.312	-0.5758
"TCGA-EJ-7331"	"TCGA-EJ-7331"	0.6077	-0.5324	-0.431	-0.271	-0.0044
"TCGA-EJ-7782"	"TCGA-EJ-7782"	0.0649	-0.8668	-1.338	-0.233	-0.3994
"TCGA-EJ-7784"	"TCGA-EJ-7784"	1.2524	-0.5453	-0.492	-0.2885	-0.6598
"TCGA-EJ-7330"	"TCGA-EJ-7330"	1.1419	-0.3127	0.005	-0.1695	-0.3252
"TCGA-EJ-7788"	"TCGA-EJ-7788"	0.8704	-0.6031	-0.409	-0.1385	-0.631
"TCGA-F2-6879"	"TCGA-F2-6879"	-0.7218	-0.255	-0.435	-0.028	-0.619
"TCGA-HC-7818"	"TCGA-HC-7818"	0.9631	-0.6358	-0.404	-0.1565	-0.2754
"TCGA-HC-7819"	"TCGA-HC-7819"	NA	NA	NA	NA	NA
"TCGA-EJ-7781"	"TCGA-EJ-7781"	1.1105	-0.3735	0.065	-0.2645	-0.4517
"TCGA-HC-7821"	"TCGA-HC-7821"	0.0703	-0.6149	-0.424	-0.2265	-0.1371
"TCGA-HC-7820"	"TCGA-HC-7820"	2.3464	-0.4748	-0.048	-0.226	-1.0423
"TCGA-CH-5761"	"TCGA-CH-5761"	-0.7527	-1.1954	-1.52	0.0605	-0.4027
"TCGA-CH-5771"	"TCGA-CH-5771"	0.1213	0.1491	0.17	-0.2755	0.4513
"TCGA-CH-5763"	"TCGA-CH-5763"	1.5937	-0.1652	0.278	-0.2045	0.0468
"TCGA-CH-5738"	"TCGA-CH-5738"	0.0195	-0.0903	-0.041	-0.226	0.1997
"TCGA-CH-5765"	"TCGA-CH-5765"	1.2758	-1.1437	-1.205	-0.158	-1.0078
"TCGA-CH-5752"	"TCGA-CH-5752"	0.3459	-1.0959	-1.285	-0.0885	-0.5754
"TCGA-CH-5754"	"TCGA-CH-5754"	0.6933	0.6801	1.07	-0.013	1.197
"TCGA-CH-5745"	"TCGA-CH-5745"	0.9883	0.0906	0.389	-0.299	-0.1097
"TCGA-CH-5737"	"TCGA-CH-5737"	0.8202	-1.0914	-1.155	-0.1555	-0.7657
"TCGA-CH-5772"	"TCGA-CH-5772"	1.4069	-0.4174	-0.234	-0.073	-0.1655
"TCGA-CH-5748"	"TCGA-CH-5748"	1.6125	-0.5877	-0.352	-0.1535	-0.8048
"TCGA-CH-5788"	"TCGA-CH-5788"	-0.5367	-1.7174	-2.207	-0.0765	-1.0811
"TCGA-CH-5739"	"TCGA-CH-5739"	0.9355	-0.2404	-0.072	-0.2385	0.3111
"TCGA-CH-5741"	"TCGA-CH-5741"	1.5236	-1.1452	-1.106	-0.065	-1.4054
"TCGA-CH-5791"	"TCGA-CH-5791"	0.0616	-1.1773	-1.541	-0.2585	-0.6016
"TCGA-CH-5743"	"TCGA-CH-5743"	1.5899	0.5871	1.419	-0.216	0.2856
"TCGA-CH-5768"	"TCGA-CH-5768"	0.8657	-0.7443	-0.266	-0.131	-0.3888
"TCGA-CH-5792"	"TCGA-CH-5792"	0.2497	0.1646	0.568	-0.22	0.6393
"TCGA-CH-5744"	"TCGA-CH-5744"	0.8907	-0.5125	-0.522	-0.1455	-0.0324
"TCGA-EJ-5494"	"TCGA-EJ-5494"	0.5001	-0.2023	-0.207	-0.12	-0.1652
"TCGA-CH-5746"	"TCGA-CH-5746"	2.1646	-0.8505	-0.513	-0.1435	-1.0839
"TCGA-CH-5750"	"TCGA-CH-5750"	1.4108	0.2591	0.932	-0.122	0.6626
"TCGA-CH-5764"	"TCGA-CH-5764"	1.9911	0.0097	0.774	-0.222	-0.217
"TCGA-CH-5789"	"TCGA-CH-5789"	0.6046	-0.4204	-0.076	-0.2645	-0.5477
"TCGA-CH-5740"	"TCGA-CH-5740"	1.8658	-0.2937	0.346	-0.078	0.201
"TCGA-CH-5753"	"TCGA-CH-5753"	0.7291	-0.3911	-0.453	-0.218	0.3894
"TCGA-CQ-7065"	"TCGA-CQ-7065"	-4.0894	-1.7168	-3.806	0.093	-1.8128
"TCGA-CV-7413"	"TCGA-CV-7413"	-1.0395	0.5443	-0.343	0.1475	0.9112
"TCGA-CV-7406"	"TCGA-CV-7406"	-0.2119	-0.5982	-1.578	0.196	-0.2491
"TCGA-CV-7407"	"TCGA-CV-7407"	-0.1476	0.8328	0.332	0.0805	0.1568
"TCGA-CV-7410"	"TCGA-CV-7410"	0.5216	1.3775	1.482	0.146	1.8882
"TCGA-CV-7411"	"TCGA-CV-7411"	-0.3597	-0.0582	0.011	-0.121	0.145
"TCGA-EO-A3B0"	"TCGA-EO-A3B0"	0.0839	0.2088	0.335	0.419	0.4862
"TCGA-EO-A3AY"	"TCGA-EO-A3AY"	0.3635	1.338	0.224	0.402	1.0119
"TCGA-CR-6488"	"TCGA-CR-6488"	-0.6276	0.3871	0.297	0.0075	0.8418
"TCGA-CR-6492"	"TCGA-CR-6492"	0.007	0.4179	0.196	0.1725	1.328
"TCGA-BB-4217"	"TCGA-BB-4217"	0.123	1.0009	0.967	0.309	1.2696
"TCGA-B5-A3FD"	"TCGA-B5-A3FD"	-0.0879	-0.4383	-1.313	0.2815	-0.8668
"TCGA-AJ-A3BG"	"TCGA-AJ-A3BG"	0.1886	-0.5515	-0.759	0.164	-1.5495
"TCGA-AJ-A3BH"	"TCGA-AJ-A3BH"	0.9899	0.6125	1.021	0.049	0.617
"TCGA-EO-A3AU"	"TCGA-EO-A3AU"	0.9426	0.5914	0.878	0.242	0.2764
"TCGA-AJ-A3BK"	"TCGA-AJ-A3BK"	0.5055	0.6321	1.19	0.307	0.309
"TCGA-EO-A3AV"	"TCGA-EO-A3AV"	1.1023	1.6391	1.651	0.202	1.4119
"TCGA-AJ-A3EJ"	"TCGA-AJ-A3EJ"	-0.8333	-0.3432	-0.676	0.213	-0.1016
"TCGA-AJ-A3EK"	"TCGA-AJ-A3EK"	0.379	0.7238	0.866	0.313	1.3075
"TCGA-B5-A3FA"	"TCGA-B5-A3FA"	0.6995	-0.1521	-0.156	0.1925	-0.3258
"TCGA-CQ-7068"	"TCGA-CQ-7068"	1.025	1.8968	2.288	0.1655	2.3748
"TCGA-DI-A2QY"	"TCGA-DI-A2QY"	2.103	-0.5431	-0.764	0.118	-1.0941
"TCGA-B5-A3FB"	"TCGA-B5-A3FB"	1.4932	-0.0388	0.368	0.248	-0.2026
"TCGA-B5-A3FH"	"TCGA-B5-A3FH"	-0.1311	-0.0772	-1.164	0.0115	-0.3405
"TCGA-DI-A2QT"	"TCGA-DI-A2QT"	-0.656	-0.6052	-0.627	0.1935	-0.8091
"TCGA-CX-7086"	"TCGA-CX-7086"	-0.0389	0.0057	-0.146	0.2505	0.1439
"TCGA-AJ-A3BD"	"TCGA-AJ-A3BD"	0.2849	0.3693	0.131	0.3575	0.6395
"TCGA-EO-A3B1"	"TCGA-EO-A3B1"	0.5271	0.4917	0.113	0.155	-0.0814
"TCGA-EO-A3AS"	"TCGA-EO-A3AS"	0.4244	-0.3605	-0.694	0.0605	-1.3999
"TCGA-D1-A3DH"	"TCGA-D1-A3DH"	-1.0848	-1.454	-2.425	0.2555	-1.6394
"TCGA-EO-A3AZ"	"TCGA-EO-A3AZ"	0.0491	1.9841	1.04	0.1665	2.1947
"TCGA-D1-A3DG"	"TCGA-D1-A3DG"	0.486	-1.1885	-1.066	0.296	-1.5374
"TCGA-86-7953"	"TCGA-86-7953"	NA	NA	NA	NA	NA
"TCGA-73-7498"	"TCGA-73-7498"	-0.0766	0.2678	0.061	-0.2825	0.2822
"TCGA-AJ-A3IA"	"TCGA-AJ-A3IA"	0.5195	0.2451	0.339	0.181	0.6539
"TCGA-95-7944"	"TCGA-95-7944"	NA	NA	NA	NA	NA
"TCGA-55-7728"	"TCGA-55-7728"	-1.0535	1.0805	0.845	-0.2645	1.6947
"TCGA-86-7955"	"TCGA-86-7955"	NA	NA	NA	NA	NA
"TCGA-AX-A3G6"	"TCGA-AX-A3G6"	0.7973	-0.2457	-0.437	0.2775	-0.6593
"TCGA-AJ-A3EL"	"TCGA-AJ-A3EL"	1.2032	1.2158	1.435	0.427	1.6233
"TCGA-97-7941"	"TCGA-97-7941"	-0.0874	0.5363	0.52	-0.2345	0.6942
"TCGA-86-7954"	"TCGA-86-7954"	NA	NA	NA	NA	NA
"TCGA-93-7347"	"TCGA-93-7347"	0.2626	1.5013	2.145	-0.171	1.8964
"TCGA-95-7948"	"TCGA-95-7948"	0.1353	-0.0516	-0.119	-0.0285	0.0393
"TCGA-AJ-A3EM"	"TCGA-AJ-A3EM"	1.4547	-1.7035	-2.236	0.5065	-1.8886
"TCGA-E3-A3DY"	"TCGA-E3-A3DY"	0.4477	0.2687	0.55	-0.308	0.0353
"TCGA-EL-A3H8"	"TCGA-EL-A3H8"	0.9543	-0.4168	-1.049	-0.369	-1.762
"TCGA-E3-A3E1"	"TCGA-E3-A3E1"	0.1819	-0.2192	-0.023	-0.2615	-0.3906
"TCGA-E3-A3E3"	"TCGA-E3-A3E3"	0.5016	-0.4832	-0.81	-0.2415	-1.3076
"TCGA-D1-A3DA"	"TCGA-D1-A3DA"	-0.3785	-1.4906	-2.504	0.0495	-1.8691
"TCGA-DF-A2KY"	"TCGA-DF-A2KY"	-0.1371	1.0513	0.596	0.412	1.5275
"TCGA-DF-A2KZ"	"TCGA-DF-A2KZ"	0.584	-0.0733	-0.089	0.125	0.3262
"TCGA-AP-A3K1"	"TCGA-AP-A3K1"	-0.5582	-0.7675	-1.68	0.2605	-1.099
"TCGA-AX-A3G7"	"TCGA-AX-A3G7"	0.8657	-0.1953	0.407	0.042	0.0876
"TCGA-EL-A3H2"	"TCGA-EL-A3H2"	2.4263	0.1037	0.725	-0.3175	-1.9112
"TCGA-EL-A3CN"	"TCGA-EL-A3CN"	0.9129	1.0225	1.485	-0.2875	1.1738
"TCGA-EM-A3AR"	"TCGA-EM-A3AR"	1.7831	-0.4129	0.047	-0.3205	-0.1533
"TCGA-E3-A3DZ"	"TCGA-E3-A3DZ"	3.4388	-1.2288	-0.837	-0.2645	-1.6829
"TCGA-E3-A3E2"	"TCGA-E3-A3E2"	1.2784	0.9979	1.247	-0.094	1.0381
"TCGA-EL-A3N3"	"TCGA-EL-A3N3"	0.4488	0.6654	0.988	-0.2635	0.7429
"TCGA-EM-A3AQ"	"TCGA-EM-A3AQ"	1.0561	-0.0034	-0.676	-0.2925	-1.049
"TCGA-AJ-A3BI"	"TCGA-AJ-A3BI"	0.405	0.9677	-0.225	0.287	0.1358
"TCGA-AJ-A3BF"	"TCGA-AJ-A3BF"	0.5738	-0.3133	-1.205	0.328	-0.4272
"TCGA-AX-A3GI"	"TCGA-AX-A3GI"	0.1184	-1.758	-2.447	0.1745	-1.068
"TCGA-CE-A3MD"	"TCGA-CE-A3MD"	1.4192	0.1751	0.283	-0.2365	-0.8098
"TCGA-EL-A3MW"	"TCGA-EL-A3MW"	-0.484	-0.2974	-0.351	-0.253	-0.7626
"TCGA-EL-A3GS"	"TCGA-EL-A3GS"	1.3531	-0.8881	-0.602	-0.3485	-1.3734
"TCGA-CE-A3ME"	"TCGA-CE-A3ME"	1.3959	0.1288	0.656	-0.2535	-0.4059
"TCGA-E3-A3E0"	"TCGA-E3-A3E0"	1.4376	0.2197	0.905	-0.171	0.0571
"TCGA-DE-A3KN"	"TCGA-DE-A3KN"	3.0402	0.3652	0.444	-0.3805	-1.3187
"TCGA-E3-A3E5"	"TCGA-E3-A3E5"	1.8702	-0.5044	-0.504	-0.319	-0.9139
"TCGA-EL-A3GZ"	"TCGA-EL-A3GZ"	1.5646	-0.1727	-0.103	-0.2445	-0.4185
"TCGA-EL-A3N2"	"TCGA-EL-A3N2"	0.8498	-0.1381	-0.061	-0.345	-0.974
"TCGA-73-7499"	"TCGA-73-7499"	0.7414	1.4791	2.39	0.4065	2.3268
"TCGA-95-7947"	"TCGA-95-7947"	0.2173	0.5329	0.745	0.036	1.0913
"TCGA-63-A5MG"	"TCGA-63-A5MG"	-0.6227	0.1983	0.185	0.071	0.2531
"TCGA-77-A5GB"	"TCGA-77-A5GB"	-0.0966	0.5721	0.493	0.2445	1.6412
"TCGA-63-A5MH"	"TCGA-63-A5MH"	0.9671	0.1072	-0.109	0.2955	1.7624
"TCGA-77-A5G1"	"TCGA-77-A5G1"	0.0263	0.3803	0.157	0.121	1.1086
"TCGA-77-A5GF"	"TCGA-77-A5GF"	0.4212	0.2462	0.856	0.175	0.9772
"TCGA-56-A5DS"	"TCGA-56-A5DS"	0.4666	0.4694	0.431	0.0885	0.7422
"TCGA-77-A5G3"	"TCGA-77-A5G3"	0.7664	0.3321	0.619	0.2555	0.4688
"TCGA-63-A5MJ"	"TCGA-63-A5MJ"	-0.2712	0.2809	0.281	0.3235	0.6921
"TCGA-77-A5G6"	"TCGA-77-A5G6"	0.1771	-0.6368	-0.801	0.245	0.1253
"TCGA-94-A5I6"	"TCGA-94-A5I6"	-0.2965	-0.6355	-0.88	0.2395	0.1243
"TCGA-56-A5DR"	"TCGA-56-A5DR"	0.5565	0.1646	0.205	0.3075	0.8647
"TCGA-63-A5MN"	"TCGA-63-A5MN"	0.1709	1.5639	2.185	0	2.2983
"TCGA-37-A5EM"	"TCGA-37-A5EM"	0.0166	0.7122	1.109	0.2825	1.6035
"TCGA-63-A5ML"	"TCGA-63-A5ML"	0.0455	0.538	0.937	0.072	0.4317
"TCGA-77-A5G7"	"TCGA-77-A5G7"	1.1109	-0.2003	-0.303	0.469	0.1403
"TCGA-O2-A5IB"	"TCGA-O2-A5IB"	1.472	-1.0641	-0.423	0.255	-0.5354
"TCGA-77-A5G8"	"TCGA-77-A5G8"	0.0348	0.2717	0.347	0.216	0.8723
"TCGA-FD-A5C0"	"TCGA-FD-A5C0"	0.3958	-0.4386	-0.759	0.1955	-0.5133
"TCGA-DU-A5TP"	"TCGA-DU-A5TP"	-1.2355	-0.6978	-1.156	-0.026	-1.3884
"TCGA-FG-8189"	"TCGA-FG-8189"	2.9155	-2.2597	-0.326	-0.5405	-3.0427
"TCGA-CF-A5UA"	"TCGA-CF-A5UA"	-0.9408	-0.8696	-1.652	0.1665	-2.9478
"TCGA-DU-A5TR"	"TCGA-DU-A5TR"	-0.5571	0.5825	-0.283	-0.2215	-0.778
"TCGA-FG-A4MU"	"TCGA-FG-A4MU"	-1.9965	-1.0471	-2.498	-0.031	-1.3751
"TCGA-CU-A5W6"	"TCGA-CU-A5W6"	-0.2154	-0.4206	-0.851	0.201	-0.4039
"TCGA-DU-A5TS"	"TCGA-DU-A5TS"	-1.5417	-2.2677	-2.788	-0.203	-2.6505
"TCGA-FG-A60J"	"TCGA-FG-A60J"	-1.3617	-1.6185	-2.211	-0.333	-0.8668
"TCGA-E7-A5KE"	"TCGA-E7-A5KE"	0.1548	-2.2835	-3.583	0.1515	-3.0543
"TCGA-K4-A4AB"	"TCGA-K4-A4AB"	-0.7139	-0.5069	-1.211	-0.1125	-0.8601
"TCGA-DU-A5TT"	"TCGA-DU-A5TT"	-1.1193	-1.3629	-2.273	-0.1545	-1.8118
"TCGA-E7-A5KF"	"TCGA-E7-A5KF"	-2.7094	-2.0475	-3.425	0.0125	-2.8791
"TCGA-K4-A5RI"	"TCGA-K4-A5RI"	-1.4888	-0.0972	-1.665	0.3025	-1.6506
"TCGA-DU-A5TU"	"TCGA-DU-A5TU"	-1.6023	-1.4441	-2.325	-0.142	-1.7563
"TCGA-K4-A5RJ"	"TCGA-K4-A5RJ"	0.3703	2.1876	2.818	0.2655	1.9682
"TCGA-DU-A5TW"	"TCGA-DU-A5TW"	-3.7739	-2.7024	-4.479	-0.301	-3.1092
"TCGA-FD-A5BZ"	"TCGA-FD-A5BZ"	-1.1572	-0.8748	-2.215	0.0375	0.1031
"TCGA-LT-A5Z6"	"TCGA-LT-A5Z6"	1.1172	0.2223	0.674	0.08	-0.2235
"TCGA-DU-A5TY"	"TCGA-DU-A5TY"	-1.1669	-0.5503	-0.713	-0.1505	-0.5223
"TCGA-E9-A248"	"TCGA-E9-A248"	0.5342	1.4084	1.994	0.118	1.6466
"TCGA-AR-A24S"	"TCGA-AR-A24S"	-1.2972	-0.1723	-0.397	0.084	1.128
"TCGA-AR-A251"	"TCGA-AR-A251"	0.2976	-0.1963	0.188	0.1595	0.578
"TCGA-E9-A249"	"TCGA-E9-A249"	0.1926	-0.2967	-0.257	0.0095	0.0759
"TCGA-AR-A252"	"TCGA-AR-A252"	0.5466	1.6676	2.229	-0.095	2.0598
"TCGA-A7-A26G"	"TCGA-A7-A26G"	0.1385	0.4398	0.836	0.0175	0.6447
"TCGA-AR-A24M"	"TCGA-AR-A24M"	-0.464	-1.3047	-1.275	-0.105	-1.4399
"TCGA-AR-A254"	"TCGA-AR-A254"	-0.2583	0.5247	0.89	0.108	1.5722
"TCGA-A4-7287"	"TCGA-A4-7287"	NA	NA	NA	NA	NA
"TCGA-DW-7842"	"TCGA-DW-7842"	-1.6069	-1.5917	-2.067	-0.344	-3.0842
"TCGA-A4-7286"	"TCGA-A4-7286"	-0.7921	-0.125	0.702	-0.278	-1.0058
"TCGA-DW-7834"	"TCGA-DW-7834"	-0.3466	0.4625	1.293	-0.0585	0.2283
"TCGA-DW-7837"	"TCGA-DW-7837"	-0.4284	0.4128	0.494	-0.1905	-0.3733
"TCGA-DW-7840"	"TCGA-DW-7840"	-0.1448	0.5409	0.774	-0.2695	-1.5048
"TCGA-DW-7841"	"TCGA-DW-7841"	-0.274	1.3338	1.05	-0.161	-0.0418
"TCGA-DW-7836"	"TCGA-DW-7836"	-2.2712	-1.4908	-2.454	-0.161	-1.6502
"TCGA-J7-6720"	"TCGA-J7-6720"	-1.132	0.1069	0.054	-0.123	-0.1576
"TCGA-A4-7732"	"TCGA-A4-7732"	-1.2612	-0.6095	-1.462	-0.163	-1.844
"TCGA-A4-7288"	"TCGA-A4-7288"	-3.0719	-2.0262	-2.773	-0.289	-2.6378
"TCGA-DW-7838"	"TCGA-DW-7838"	-1.1425	0.194	0.631	-0.134	0.5752
"TCGA-A4-7585"	"TCGA-A4-7585"	-0.3369	0.5985	1.815	-0.175	1.1807
"TCGA-A4-7828"	"TCGA-A4-7828"	NA	NA	NA	NA	NA
"TCGA-B1-7332"	"TCGA-B1-7332"	-1.1506	-0.4773	-0.181	-0.186	-0.6723
"TCGA-B9-7268"	"TCGA-B9-7268"	-3.0779	-1.8192	-2.619	-0.237	-2.1518
"TCGA-A4-7583"	"TCGA-A4-7583"	0.0518	0.7182	0.685	-0.1735	-0.8938
"TCGA-GL-7773"	"TCGA-GL-7773"	-0.0874	-0.1392	-0.397	-0.243	-1.6829
"TCGA-A4-7584"	"TCGA-A4-7584"	-1.974	-1.5569	-2.113	-0.2755	-2.1139
"TCGA-A4-7734"	"TCGA-A4-7734"	-0.4157	-0.5434	-0.249	-0.2355	-0.9414
"TCGA-DW-7839"	"TCGA-DW-7839"	3.0966	-1.6436	-1.826	-0.165	-2.6485
"TCGA-EE-A3J5"	"TCGA-EE-A3J5"	NA	NA	NA	NA	NA
"TCGA-DA-A3F2"	"TCGA-DA-A3F2"	NA	NA	NA	NA	NA
