"FID"	"IID"	"Sigs160.Wolf_MHC1.21978456"	"Sigs160.Wolf_MHC2.21978456"	"Sigs160.Wolf_Minterferon.Cluster.21214954"	"Sigs160.Wolf_Module11.Prolif.score"	"Sigs160.Wolf_Module3.IFN.score"
"TCGA-C5-A7CM"	"TCGA-C5-A7CM"	-0.3167	-2.2868	-0.5038	0.7099	-0.8227
"TCGA-C5-A7UE"	"TCGA-C5-A7UE"	0.0183	-1.3495	0.556	0.9769	1.3538
"TCGA-EA-A6QX"	"TCGA-EA-A6QX"	0.4704	-0.7959	1.5742	0.9144	2.4656
"TCGA-FU-A770"	"TCGA-FU-A770"	0.3583	0.5025	0.1142	0.9823	0.3301
"TCGA-HM-A6W2"	"TCGA-HM-A6W2"	0.0997	-0.322	-0.5278	0.7406	-0.1987
"TCGA-LP-A7HU"	"TCGA-LP-A7HU"	0.6049	0.6005	0.9165	1.1629	0.9262
"TCGA-Q1-A73R"	"TCGA-Q1-A73R"	0.5663	-0.4806	0.268	1.2309	0.2274
"TCGA-HT-A618"	"TCGA-HT-A618"	-0.3209	0.7231	-0.2599	-1.5482	-0.2211
"TCGA-DB-A64S"	"TCGA-DB-A64S"	-0.5653	-0.4735	-0.8096	-0.9053	-0.6296
"TCGA-DH-A66B"	"TCGA-DH-A66B"	-0.8826	0.7785	-0.8116	-1.0483	-0.8446
"TCGA-DB-A64Q"	"TCGA-DB-A64Q"	-1.6847	-2.3166	-1.1201	-1.5718	-0.7146
"TCGA-QH-A65V"	"TCGA-QH-A65V"	-1.2797	-2.1079	-1.1268	-1.8313	-0.8729
"TCGA-SP-A6QG"	"TCGA-SP-A6QG"	-0.2784	-1.0612	-0.9481	-1.6522	-0.9052
"TCGA-L5-A8NE"	"TCGA-L5-A8NE"	-0.8697	-1.1094	-0.1454	0.7094	-0.2344
"TCGA-HQ-A5NE"	"TCGA-HQ-A5NE"	0.1071	-0.856	0.5567	0.737	1.1559
"TCGA-QK-A6IJ"	"TCGA-QK-A6IJ"	1.7816	1.0073	0.9541	0.3496	1.1794
"TCGA-IC-A6RE"	"TCGA-IC-A6RE"	0.7276	-0.2349	0.3045	0.8769	0.5418
"TCGA-DD-AAW1"	"TCGA-DD-AAW1"	-0.0229	-0.9335	0.514	-1.7381	1.1007
"TCGA-CN-A6V6"	"TCGA-CN-A6V6"	0.6703	0.6284	1.4426	0.8319	1.5673
"TCGA-UF-A7JH"	"TCGA-UF-A7JH"	0.8809	0.5245	0.6774	0.5623	1.0226
"TCGA-UF-A719"	"TCGA-UF-A719"	0.3337	-1.5308	1.267	1.0004	2.1317
"TCGA-UP-A6WW"	"TCGA-UP-A6WW"	0.291	0.713	0.4601	0.9391	0.2727
"TCGA-TQ-A7RW"	"TCGA-TQ-A7RW"	-0.8144	0.1	-0.5921	-0.765	-0.4366
"TCGA-VW-A7QS"	"TCGA-VW-A7QS"	-1.2769	-2.2698	-1.5395	-1.551	-1.88
"TCGA-EJ-A6RA"	"TCGA-EJ-A6RA"	-0.2477	-0.7177	-0.504	-1.558	-0.6104
"TCGA-BB-7862"	"TCGA-BB-7862"	-0.8387	-1.1351	-0.529	0.8791	-0.8158
"TCGA-19-A6J5"	"TCGA-19-A6J5"	NA	NA	NA	NA	NA
"TCGA-RR-A6KA"	"TCGA-RR-A6KA"	NA	NA	NA	NA	NA
"TCGA-RR-A6KB"	"TCGA-RR-A6KB"	NA	NA	NA	NA	NA
"TCGA-FD-A5BX"	"TCGA-FD-A5BX"	1.0609	0.3815	-0.1228	-0.1111	-0.4867
"TCGA-EM-A3FK"	"TCGA-EM-A3FK"	-0.086	-1.4346	-0.3693	-1.5132	-0.1098
"TCGA-EM-A3FQ"	"TCGA-EM-A3FQ"	0.4773	1.8055	0.3775	-1.0255	0.3105
"TCGA-D3-A3MV"	"TCGA-D3-A3MV"	NA	NA	NA	NA	NA
"TCGA-EL-A3MZ"	"TCGA-EL-A3MZ"	-0.081	0.4102	-0.0276	-1.4858	0.1658
"TCGA-EB-A3HV"	"TCGA-EB-A3HV"	0.0963	0.5563	-0.405	-0.4066	-0.5454
"TCGA-J8-A3O0"	"TCGA-J8-A3O0"	-0.3281	-0.5094	-0.5398	-1.9217	-0.6903
"TCGA-FY-A3I4"	"TCGA-FY-A3I4"	0.1969	0.5833	-0.0724	-1.4826	-0.2992
"TCGA-NI-A8LF"	"TCGA-NI-A8LF"	-0.6106	-0.9737	-0.2572	-1.1354	-0.6418
"TCGA-MR-A8JO"	"TCGA-MR-A8JO"	0.1463	0.0157	0.1238	-0.8892	-0.3348
"TCGA-FY-A3R7"	"TCGA-FY-A3R7"	0.3267	0.4483	0.0956	-1.8648	-0.0883
"TCGA-DX-A3LW"	"TCGA-DX-A3LW"	-0.4516	-0.9686	-0.2399	0.354	-0.1325
"TCGA-DX-A2J0"	"TCGA-DX-A2J0"	-0.4661	-0.067	-0.3261	0.1653	-0.3652
"TCGA-RW-A681"	"TCGA-RW-A681"	-1.7087	-2.8765	-1.8209	-1.3943	-1.0785
"TCGA-QR-A707"	"TCGA-QR-A707"	-1.2676	-1.4391	-1.2018	-1.6855	-0.8406
"TCGA-G9-6347"	"TCGA-G9-6347"	NA	NA	NA	NA	NA
"TCGA-LN-A5U7"	"TCGA-LN-A5U7"	-0.2614	-1.6844	0.7067	1.2117	1.3016
"TCGA-R6-A6DQ"	"TCGA-R6-A6DQ"	0.0236	0.337	0.7727	0.9445	1.0289
"TCGA-QF-A5YT"	"TCGA-QF-A5YT"	0.3387	-0.5964	-0.4905	0.5731	-0.5047
"TCGA-A4-A5XZ"	"TCGA-A4-A5XZ"	0.6496	0.2763	-0.4369	-2.0759	-0.422
"TCGA-X6-A7WD"	"TCGA-X6-A7WD"	-0.2594	-0.4545	-0.8172	0.8562	-1.1785
"TCGA-ED-A7XO"	"TCGA-ED-A7XO"	0.493	-0.0647	0.1696	0.0889	-0.1605
"TCGA-ED-A7XP"	"TCGA-ED-A7XP"	0.1717	-0.1721	0.2439	-0.5174	-0.018
"TCGA-N8-A4PN"	"TCGA-N8-A4PN"	-1.2726	-0.9694	-0.6664	0.7472	-0.9206
"TCGA-TQ-A7RV"	"TCGA-TQ-A7RV"	-1.3581	-1.9349	-1.3231	-1.3563	-0.99
"TCGA-ZP-A9D0"	"TCGA-ZP-A9D0"	-0.6467	-1.1805	-0.431	-1.4854	-0.6098
"TCGA-E9-A5FL"	"TCGA-E9-A5FL"	0.3954	-0.0894	0.3216	0.2799	0.6109
"TCGA-PE-A5DD"	"TCGA-PE-A5DD"	0.0849	0.2028	0.0058	-0.2151	-0.0358
"TCGA-EY-A549"	"TCGA-EY-A549"	1.1211	0.3523	-0.2462	-0.1136	-0.4416
"TCGA-HN-A2OB"	"TCGA-HN-A2OB"	-0.5433	-0.1817	-0.4805	-1.4038	-0.8214
"TCGA-PE-A5DE"	"TCGA-PE-A5DE"	1.5504	1.5323	0.9759	-0.1734	0.6866
"TCGA-EY-A54A"	"TCGA-EY-A54A"	1.0521	0.3517	0.1069	0.9425	0.0388
"TCGA-EY-A548"	"TCGA-EY-A548"	0.587	0.4293	-0.0252	-0.2411	0.2345
"TCGA-A7-A56D"	"TCGA-A7-A56D"	1.5513	0.18	0.9286	-0.4925	1.8522
"TCGA-OK-A5Q2"	"TCGA-OK-A5Q2"	-0.4116	0.4098	-0.0038	0.1832	-0.0465
"TCGA-PG-A5BC"	"TCGA-PG-A5BC"	-0.7911	-1.1035	-0.4112	0.7828	-0.3768
"TCGA-AC-A5EI"	"TCGA-AC-A5EI"	NA	NA	NA	NA	NA
"TCGA-OL-A5D6"	"TCGA-OL-A5D6"	-0.7509	0.2385	-0.4502	-0.5468	-0.4345
"TCGA-BK-A4ZD"	"TCGA-BK-A4ZD"	-1.9037	-1.7321	-0.6448	0.4289	-0.053
"TCGA-AJ-A5DW"	"TCGA-AJ-A5DW"	-0.8906	-0.9501	-0.3954	0.7985	-0.7076
"TCGA-PE-A5DC"	"TCGA-PE-A5DC"	-0.3289	-0.2757	0.4068	0.4835	1.0171
"TCGA-AR-A5QM"	"TCGA-AR-A5QM"	-0.0269	0.6247	0.4916	-0.3041	0.6914
"TCGA-OL-A5D7"	"TCGA-OL-A5D7"	0.8249	1.3104	0.8779	1.1115	1.2368
"TCGA-AP-A5FX"	"TCGA-AP-A5FX"	0.4904	0.212	0.3435	0.6709	0.3767
"TCGA-E9-A5FK"	"TCGA-E9-A5FK"	1.3873	1.6357	1.2612	-0.9287	1.7673
"TCGA-BH-A5IZ"	"TCGA-BH-A5IZ"	-0.0443	-0.7787	-0.6549	0.9626	-0.5669
"TCGA-OL-A5D8"	"TCGA-OL-A5D8"	-0.2993	-0.0011	0.342	-0.1764	0.9223
"TCGA-EY-A4KR"	"TCGA-EY-A4KR"	0.7383	0.7325	0.7559	0.7807	0.9247
"TCGA-AJ-A5DV"	"TCGA-AJ-A5DV"	0.2874	0.4785	-0.1101	0.4335	-0.092
"TCGA-DD-A4NJ"	"TCGA-DD-A4NJ"	-0.0117	0.0737	0.27	0.2801	-0.0523
"TCGA-DD-A4NH"	"TCGA-DD-A4NH"	0.6723	-1.075	-0.3336	-0.0513	-0.9748
"TCGA-G3-A5SI"	"TCGA-G3-A5SI"	-0.8154	-1.8043	-0.5985	0.402	-1.0222
"TCGA-DD-A4NE"	"TCGA-DD-A4NE"	-0.9496	-1.274	-0.3129	0.5037	-0.8948
"TCGA-BW-A5NQ"	"TCGA-BW-A5NQ"	0.5187	0.3285	0.5808	0.701	0.2133
"TCGA-ED-A5KG"	"TCGA-ED-A5KG"	0.7981	1.3654	1.3709	-0.1831	1.6062
"TCGA-BW-A5NO"	"TCGA-BW-A5NO"	0.4324	-0.55	0.3831	-0.5409	0.3126
"TCGA-DD-A4NI"	"TCGA-DD-A4NI"	0.1949	-0.0805	0.5117	-1.5742	0.0721
"TCGA-BW-A5NP"	"TCGA-BW-A5NP"	-1.3199	-1.6817	-1.0292	-0.2198	-1.3942
"TCGA-PD-A5DF"	"TCGA-PD-A5DF"	0.0726	-0.3813	0.18	-0.1345	0.0147
"TCGA-A7-A4SC"	"TCGA-A7-A4SC"	-0.6749	0.0283	-0.1765	-0.6495	-0.4633
"TCGA-A7-A4SE"	"TCGA-A7-A4SE"	0.2819	-0.412	0.6099	0.8134	1.2368
"TCGA-A7-A4SA"	"TCGA-A7-A4SA"	0.2486	0.4886	0.7951	0.0485	1.165
"TCGA-95-A4VP"	"TCGA-95-A4VP"	0.3366	0.9085	0.1582	-0.1585	-0.4087
"TCGA-MP-A4TJ"	"TCGA-MP-A4TJ"	1.0909	1.6715	1.0041	-0.2679	0.5385
"TCGA-NJ-A55A"	"TCGA-NJ-A55A"	0.3647	0.9976	0.5205	-1.059	0.1007
"TCGA-MP-A5C7"	"TCGA-MP-A5C7"	-0.3096	-0.183	-0.5451	-0.8864	-1.2485
"TCGA-MP-A4T4"	"TCGA-MP-A4T4"	1.4134	1.7147	1.2752	0.2	1.1494
"TCGA-NJ-A4YQ"	"TCGA-NJ-A4YQ"	0.3789	1.3244	0.6102	-0.0481	-0.023
"TCGA-MP-A4TD"	"TCGA-MP-A4TD"	-0.1377	0.356	-0.2117	-0.3937	-0.739
"TCGA-NJ-A4YF"	"TCGA-NJ-A4YF"	-0.7699	-0.7132	-0.5676	-0.0296	-0.9899
"TCGA-NJ-A55R"	"TCGA-NJ-A55R"	0.7886	-0.36	-0.3797	-0.2662	-0.9608
"TCGA-NJ-A55O"	"TCGA-NJ-A55O"	0.1164	0.916	0.2563	-0.5683	0.3071
"TCGA-69-A59K"	"TCGA-69-A59K"	0.0947	0.6175	0.2797	0.0734	-0.1807
"TCGA-MP-A4T6"	"TCGA-MP-A4T6"	0.9519	0.9912	0.6021	-1.0425	0.689
"TCGA-O1-A52J"	"TCGA-O1-A52J"	1.0363	2.5323	0.2933	-0.8886	0.169
"TCGA-NJ-A4YG"	"TCGA-NJ-A4YG"	0.5416	1.8579	0.4658	-0.8495	0.5378
"TCGA-MP-A4TE"	"TCGA-MP-A4TE"	-0.84	-1.8889	-1.1169	-0.0947	-1.9928
"TCGA-NJ-A4YI"	"TCGA-NJ-A4YI"	-0.1424	1.127	0.0985	-1.0922	0.2325
"TCGA-MP-A4TF"	"TCGA-MP-A4TF"	0.9966	-0.6422	0.5025	0.082	0.2036
"TCGA-95-A4VK"	"TCGA-95-A4VK"	-0.0071	0.1645	0.3626	-0.2772	0.1953
"TCGA-95-A4VN"	"TCGA-95-A4VN"	0.4749	1.4479	1.0561	0.4549	1.0864
"TCGA-MP-A4TH"	"TCGA-MP-A4TH"	0.6481	1.6643	0.3258	-1.3306	-0.1978
"TCGA-NJ-A4YP"	"TCGA-NJ-A4YP"	-0.1234	0.7251	0.3278	-0.0977	-0.0796
"TCGA-98-A53D"	"TCGA-98-A53D"	0.4736	1.3579	-0.0266	-1.0128	-0.5213
"TCGA-85-A50Z"	"TCGA-85-A50Z"	-0.386	-0.2821	-0.0091	0.5844	-0.1531
"TCGA-98-A53C"	"TCGA-98-A53C"	0.66	1.6494	0.5938	-0.6266	0.2485
"TCGA-O2-A52V"	"TCGA-O2-A52V"	-0.6703	-0.0409	0.1873	0.7497	0.0768
"TCGA-85-A50M"	"TCGA-85-A50M"	-0.6926	-0.8866	-0.6477	0.278	-1.0985
"TCGA-98-A53A"	"TCGA-98-A53A"	-0.6704	-0.8369	-0.1391	0.9794	-0.4356
"TCGA-56-A4ZK"	"TCGA-56-A4ZK"	-0.2309	0.692	0.4074	0.5577	-0.3031
"TCGA-98-A539"	"TCGA-98-A539"	-0.3463	0.0168	-0.2616	0.578	-0.3796
"TCGA-L3-A524"	"TCGA-L3-A524"	-0.7879	-0.3959	-0.2962	0.771	-0.6848
"TCGA-85-A4JB"	"TCGA-85-A4JB"	-0.7653	-1.6945	0.5603	0.6584	1.0095
"TCGA-98-A53B"	"TCGA-98-A53B"	0.2121	0.3612	0.4704	0.3452	0.3776
"TCGA-85-A4QQ"	"TCGA-85-A4QQ"	-0.6146	-0.6623	-0.4238	0.6063	-0.5634
"TCGA-O2-A52S"	"TCGA-O2-A52S"	-0.5944	0.5977	0.1516	1.2252	-0.3319
"TCGA-98-A538"	"TCGA-98-A538"	-0.8127	-0.1058	-0.0129	0.8835	-0.3726
"TCGA-98-A53I"	"TCGA-98-A53I"	-0.1533	0.6343	0.6898	0.7573	0.3889
"TCGA-56-A4ZJ"	"TCGA-56-A4ZJ"	0.482	1.4496	0.1608	-0.3149	-0.0622
"TCGA-85-A511"	"TCGA-85-A511"	0.0931	-0.3303	0.8495	0.8711	0.9426
"TCGA-33-A4WN"	"TCGA-33-A4WN"	-1.2284	-0.4108	-0.3511	0.7491	-0.7625
"TCGA-98-A53H"	"TCGA-98-A53H"	0.5171	0.9461	0.6324	-0.1612	0.4442
"TCGA-77-8133"	"TCGA-77-8133"	-0.1186	0.9127	0.0881	0.7894	-0.3911
"TCGA-77-8146"	"TCGA-77-8146"	-0.166	0.4608	-0.3056	0.3456	-0.9781
"TCGA-77-8150"	"TCGA-77-8150"	-0.1694	-0.1598	0.0705	0.6784	-0.503
"TCGA-85-8072"	"TCGA-85-8072"	0.5376	0.3804	0.2455	0.8128	-0.1568
"TCGA-77-8139"	"TCGA-77-8139"	-0.627	-0.5479	-0.2266	0.8472	-0.625
"TCGA-BB-7864"	"TCGA-BB-7864"	-1.59	-1.8359	-0.2734	1.1587	-0.0463
"TCGA-43-8116"	"TCGA-43-8116"	-0.155	-0.2386	0.2347	0.7775	-0.0469
"TCGA-85-8070"	"TCGA-85-8070"	-0.6017	-2.1085	-0.3218	0.5187	-0.2486
"TCGA-98-8021"	"TCGA-98-8021"	-0.3723	-0.1411	-0.0643	0.3281	-0.4298
"TCGA-98-8023"	"TCGA-98-8023"	0.1666	0.5565	0.8838	0.6571	0.6429
"TCGA-77-8143"	"TCGA-77-8143"	-0.9709	-0.6025	-0.0945	1.1496	-0.2415
"TCGA-56-8082"	"TCGA-56-8082"	-0.7176	-0.8455	0.1067	0.7977	0.2837
"TCGA-BB-7863"	"TCGA-BB-7863"	-0.0697	-1.3805	0.6291	0.2411	1.6887
"TCGA-77-8154"	"TCGA-77-8154"	-0.6629	-1.6437	-0.6922	0.5934	-0.9409
"TCGA-BB-7866"	"TCGA-BB-7866"	-0.4987	1.1016	0.3878	1.2816	0.1124
"TCGA-77-8156"	"TCGA-77-8156"	0.185	1.0177	0.4558	0.6956	0.1429
"TCGA-77-8144"	"TCGA-77-8144"	-0.165	-1.1237	-0.1429	1.0796	-0.5374
"TCGA-77-8131"	"TCGA-77-8131"	0.871	1.4916	0.9329	0.3422	1.0477
"TCGA-77-8130"	"TCGA-77-8130"	-0.2207	-0.1461	-0.1527	-0.0879	-0.1105
"TCGA-77-8145"	"TCGA-77-8145"	-0.08	-0.907	0.2704	0.2536	0.4251
"TCGA-BB-7861"	"TCGA-BB-7861"	0.7354	1.1786	1.6348	0.9281	1.4407
"TCGA-85-8049"	"TCGA-85-8049"	0.3314	1.0153	0.4252	0.2052	0.0352
"TCGA-77-8148"	"TCGA-77-8148"	0.0516	-0.0804	-0.127	0.9555	-0.608
"TCGA-94-8035"	"TCGA-94-8035"	-0.783	-0.9649	-0.4142	0.8645	-0.7646
"TCGA-85-8048"	"TCGA-85-8048"	0.9933	1.1978	0.9125	0.452	0.8005
"TCGA-92-8064"	"TCGA-92-8064"	0.412	0.8415	1.3827	0.7451	1.2255
"TCGA-98-8020"	"TCGA-98-8020"	0.6749	0.3213	0.5511	0.6107	0.4595
"TCGA-56-8201"	"TCGA-56-8201"	0.4147	1.6434	0.7681	0.6165	0.3632
"TCGA-56-8083"	"TCGA-56-8083"	-0.5074	-1.5503	-0.9057	0.9635	-1.149
"TCGA-77-8136"	"TCGA-77-8136"	0.7629	0.9407	1.454	0.8362	1.5987
"TCGA-92-8065"	"TCGA-92-8065"	-0.006	0.8606	0.5132	0.0896	0.4771
"TCGA-92-8063"	"TCGA-92-8063"	-0.5467	-0.2796	-0.0426	0.7525	-0.4387
"TCGA-56-7823"	"TCGA-56-7823"	-1.1503	-1.1438	-0.6363	1.0571	-1.2252
"TCGA-77-8140"	"TCGA-77-8140"	-1.2956	-0.7502	-0.7952	0.3778	-1.3273
"TCGA-85-8052"	"TCGA-85-8052"	-0.5379	0.0386	-0.1551	0.6303	-0.2387
"TCGA-43-8115"	"TCGA-43-8115"	0.778	1.1059	0.6305	0.6287	0.3575
"TCGA-85-8071"	"TCGA-85-8071"	-0.2244	-1.6745	0.1991	0.7156	-0.1233
"TCGA-98-8022"	"TCGA-98-8022"	0.9609	1.4576	0.2105	0.1761	-0.2528
"TCGA-OX-A56R"	"TCGA-OX-A56R"	NA	NA	NA	NA	NA
"TCGA-RR-A6KC"	"TCGA-RR-A6KC"	NA	NA	NA	NA	NA
"TCGA-DH-A7UR"	"TCGA-DH-A7UR"	-0.8609	-2.2256	-1.05	-0.0628	-0.8714
"TCGA-DH-A7US"	"TCGA-DH-A7US"	-1.151	-1.3511	-0.8511	-1.231	-0.5822
"TCGA-DU-A76K"	"TCGA-DU-A76K"	-1.1599	-2.2536	-0.589	-0.9369	-0.046
"TCGA-DU-A7T6"	"TCGA-DU-A7T6"	-1.0389	-1.3382	-1.2635	0.0661	-1.3311
"TCGA-DU-A7TA"	"TCGA-DU-A7TA"	-0.7569	0.2739	-0.5047	-0.9077	0.0137
"TCGA-DU-A7TB"	"TCGA-DU-A7TB"	-1.2861	-1.6137	-1.4334	-1.6751	-1.2297
"TCGA-DU-A7TI"	"TCGA-DU-A7TI"	-0.4399	-0.2234	0.1989	-1.0275	1.0248
"TCGA-FG-A70Z"	"TCGA-FG-A70Z"	-0.2799	0.094	-0.3409	-0.082	-0.1542
"TCGA-FG-A710"	"TCGA-FG-A710"	-0.1649	0.0121	-0.0613	-0.6751	0.3418
"TCGA-FG-A711"	"TCGA-FG-A711"	-1.309	-2.3237	-1.2356	-1.1432	-1.0038
"TCGA-R8-A6MO"	"TCGA-R8-A6MO"	-0.8603	-1.7812	-0.8939	-1.4942	-0.5497
"TCGA-S9-A6TS"	"TCGA-S9-A6TS"	-1.3056	-1.2008	-1.1785	-1.5884	-1.0317
"TCGA-S9-A6U2"	"TCGA-S9-A6U2"	-0.8619	-1.1969	-0.9867	-1.9938	-0.7055
"TCGA-S9-A6U5"	"TCGA-S9-A6U5"	-0.3991	0.0125	-0.3644	-1.7924	0.006
"TCGA-S9-A6U6"	"TCGA-S9-A6U6"	-1.4169	-1.8945	-1.3428	-1.2133	-1.1719
"TCGA-S9-A6U8"	"TCGA-S9-A6U8"	-1.2554	-1.9416	-0.9322	-1.4045	-0.6662
"TCGA-S9-A6UA"	"TCGA-S9-A6UA"	-0.1039	1.3268	-0.0388	-0.1156	0.0178
"TCGA-S9-A6UB"	"TCGA-S9-A6UB"	-1.3886	-2.7036	-1.5016	-1.0669	-1.3535
"TCGA-S9-A6WE"	"TCGA-S9-A6WE"	-1.4594	-2.5346	-1.4517	-2.4612	-1.2286
"TCGA-S9-A6WG"	"TCGA-S9-A6WG"	-0.3546	-0.5599	-0.363	0.1818	-0.2743
"TCGA-S9-A6WH"	"TCGA-S9-A6WH"	-1.2294	-2.1547	-1.4689	-1.7891	-1.1711
"TCGA-S9-A6WL"	"TCGA-S9-A6WL"	-0.9466	-1.6978	-1.0843	-0.9422	-1.1101
"TCGA-S9-A6WM"	"TCGA-S9-A6WM"	-0.1233	-0.4595	-0.4475	-0.0343	-0.4159
"TCGA-S9-A6WN"	"TCGA-S9-A6WN"	-0.0121	0.9608	-0.0508	-2.0579	-0.0858
"TCGA-TM-A7CA"	"TCGA-TM-A7CA"	-1.5063	-1.9165	-1.4032	-1.0403	-1.0226
"TCGA-TQ-A7RG"	"TCGA-TQ-A7RG"	-1.3459	-2.0181	-0.9979	-1.6728	-0.9344
"TCGA-TQ-A7RI"	"TCGA-TQ-A7RI"	-1.0561	-2.147	-1.021	-1.8637	-0.6374
"TCGA-TQ-A7RJ"	"TCGA-TQ-A7RJ"	-1.0887	-0.9945	-1.0688	-1.197	-0.896
"TCGA-TQ-A7RM"	"TCGA-TQ-A7RM"	-2.5273	-2.165	-1.8696	0.8467	-1.7647
"TCGA-TQ-A7RO"	"TCGA-TQ-A7RO"	-1.2816	-1.5685	-1.0452	-1.8619	-0.7168
"TCGA-TQ-A7RQ"	"TCGA-TQ-A7RQ"	-1.5829	-3.4729	-1.484	-1.8116	-1.1823
"TCGA-OL-A5S0"	"TCGA-OL-A5S0"	0.9819	0.8178	0.5748	0.5359	0.945
"TCGA-LL-A5YP"	"TCGA-LL-A5YP"	-0.3549	0.7639	-0.266	0.6335	-0.3197
"TCGA-E9-A5UO"	"TCGA-E9-A5UO"	0.1897	-2.076	-0.1012	0.0654	0.6092
"TCGA-AR-A5QP"	"TCGA-AR-A5QP"	-0.5426	0.3029	-0.2875	-0.164	-0.5175
"TCGA-LL-A5YN"	"TCGA-LL-A5YN"	1.2411	1.5861	1.0073	-0.2205	1.4297
"TCGA-OL-A5RY"	"TCGA-OL-A5RY"	0.7204	1.2638	0.3328	0.1738	0.2389
"TCGA-EA-A5ZE"	"TCGA-EA-A5ZE"	0.8816	1.2916	0.643	0.7901	0.8633
"TCGA-JW-A5VK"	"TCGA-JW-A5VK"	-0.7646	-1.7838	-0.5055	0.9594	-0.8453
"TCGA-HT-A5R9"	"TCGA-HT-A5R9"	-1.6459	-2.3443	-1.3845	-0.2036	-1.2137
"TCGA-P5-A5F2"	"TCGA-P5-A5F2"	-1.3796	-2.295	-1.3419	-2.1756	-1.0378
"TCGA-HT-A5RA"	"TCGA-HT-A5RA"	0.224	-0.758	0.1688	0.3439	0.3636
"TCGA-P5-A5F4"	"TCGA-P5-A5F4"	-1.4139	-2.7294	-1.3564	-1.2154	-1.1058
"TCGA-P5-A5F6"	"TCGA-P5-A5F6"	-1.371	-1.4731	-1.1419	-1.4669	-1.029
"TCGA-HT-7477"	"TCGA-HT-7477"	-0.9683	-0.9885	-0.3342	0.989	0.3514
"TCGA-HT-A5RC"	"TCGA-HT-A5RC"	-1.0864	-0.4946	-0.8212	-0.4442	-0.8645
"TCGA-HT-8015"	"TCGA-HT-8015"	-1.3919	-0.5403	-1.1156	-1.1951	-0.9113
"TCGA-P5-A5EX"	"TCGA-P5-A5EX"	0.1804	1.4135	-0.1315	-1.9219	-0.0199
"TCGA-HT-A5R5"	"TCGA-HT-A5R5"	-0.2027	-0.295	-0.1967	-2.4497	0.1901
"TCGA-HT-A5R7"	"TCGA-HT-A5R7"	-0.9439	-1.1285	-0.7033	-1.1697	0.0673
"TCGA-P5-A5F1"	"TCGA-P5-A5F1"	-0.1937	-0.8664	0.3434	-2.1467	1.3999
"TCGA-A7-A5ZV"	"TCGA-A7-A5ZV"	-0.32	-0.1399	-0.2397	0.4784	-0.0892
"TCGA-E9-A5UP"	"TCGA-E9-A5UP"	0.3463	-0.3132	0.4117	-1.2237	0.9829
"TCGA-OL-A5RU"	"TCGA-OL-A5RU"	0.4779	0.7709	0.1212	-0.956	-0.2437
"TCGA-DS-A5RQ"	"TCGA-DS-A5RQ"	0.6811	0.7188	0.8553	0.8246	0.9319
"TCGA-JW-A5VG"	"TCGA-JW-A5VG"	1.298	0.475	1.3884	1.2462	2.0041
"TCGA-EA-A5ZF"	"TCGA-EA-A5ZF"	-0.218	-0.8795	-0.4256	1.1658	-0.4826
"TCGA-AC-A5EH"	"TCGA-AC-A5EH"	-0.0349	0.7671	0.0044	0.0464	0.1451
"TCGA-GM-A5PV"	"TCGA-GM-A5PV"	-0.5609	0.3169	-0.1564	-0.9611	-0.1
"TCGA-OL-A5RV"	"TCGA-OL-A5RV"	-0.9173	-0.6143	-0.6135	-0.7271	-0.9858
"TCGA-EA-A5FO"	"TCGA-EA-A5FO"	-0.0071	-1.007	-0.299	1.2325	-0.6013
"TCGA-JW-A5VH"	"TCGA-JW-A5VH"	-1.2469	-2.5163	-1.384	1.1126	-1.7529
"TCGA-FU-A5XV"	"TCGA-FU-A5XV"	-1.2567	-1.0837	0.2512	0.8186	0.6682
"TCGA-AC-A5XU"	"TCGA-AC-A5XU"	-0.0076	-0.4836	-0.3492	0.2083	-0.4683
"TCGA-GM-A5PX"	"TCGA-GM-A5PX"	-0.1081	-0.1942	-0.2599	-1.602	-0.2525
"TCGA-OL-A5RW"	"TCGA-OL-A5RW"	1.2884	0.3294	1.1939	0.6022	2.1676
"TCGA-EA-A5O9"	"TCGA-EA-A5O9"	0.5197	0.651	1.2775	1.1651	1.8545
"TCGA-JW-A5VI"	"TCGA-JW-A5VI"	0.1674	-0.0563	0.4466	1.1266	0.7328
"TCGA-OL-A5RZ"	"TCGA-OL-A5RZ"	-1.7189	-0.6875	-1.5342	0.3408	-2.0318
"TCGA-LL-A5YO"	"TCGA-LL-A5YO"	0.8679	1.952	0.9599	0.6133	0.8858
"TCGA-AR-A5QQ"	"TCGA-AR-A5QQ"	0.52	1.0745	0.8855	0.9682	0.8779
"TCGA-AR-A5QN"	"TCGA-AR-A5QN"	0.4811	-0.0249	0.752	-0.2318	1.6289
"TCGA-LL-A5YM"	"TCGA-LL-A5YM"	0.4706	-0.0702	-0.129	0.0828	0.1501
"TCGA-OL-A5RX"	"TCGA-OL-A5RX"	-0.3219	0.1145	-0.3143	-1.0516	-0.8309
"TCGA-EA-A5ZD"	"TCGA-EA-A5ZD"	0.6826	0.6607	1.1019	1.0423	1.3103
"TCGA-JW-A5VJ"	"TCGA-JW-A5VJ"	-0.3683	-0.4959	-0.0202	1.0555	-0.4121
"TCGA-64-5775"	"TCGA-64-5775"	-0.199	-0.2678	0.0178	0.5981	0.5844
"TCGA-64-5778"	"TCGA-64-5778"	1.418	2.4808	1.2906	0.0513	1.4993
