"FID"	"IID"	"Sigs160.Wolf_CSF1.response"	"Sigs160.Wolf_CSR.Activated.15701700"	"Sigs160.Wolf_CTLA4.data"	"Sigs160.Wolf_DAP12.data"	"Sigs160.Wolf_GP11.Immune.IFN"
"TCGA-AA-3971"	"TCGA-AA-3971"	0.0801	0.1356	0.514	-0.234	0.0108
"TCGA-AA-3980"	"TCGA-AA-3980"	0.0671	0.2565	0.738	-0.327	0.0101
"TCGA-AA-3811"	"TCGA-AA-3811"	-0.1265	0.2792	0.199	-0.558	-0.1599
"TCGA-AA-3949"	"TCGA-AA-3949"	0.7152	0.307	0.717	0.637	0.2851
"TCGA-A6-3807"	"TCGA-A6-3807"	-0.0674	0.1686	0.413	-0.435	0.0036
"TCGA-AA-3955"	"TCGA-AA-3955"	-0.7547	0.3949	0.258	-1.215	-0.1642
"TCGA-AA-3842"	"TCGA-AA-3842"	-0.2622	0.2727	-0.677	-0.327	-0.0597
"TCGA-AA-3862"	"TCGA-AA-3862"	-0.0475	0.3216	0.786	-0.339	0.0251
"TCGA-AA-3982"	"TCGA-AA-3982"	0.2499	0.176	0.492	-0.053	-0.1429
"TCGA-AA-3989"	"TCGA-AA-3989"	0.0085	0.1169	0.302	-0.197	-0.0732
"TCGA-AA-3845"	"TCGA-AA-3845"	-0.0315	0.2425	0.949	-0.819	0.1618
"TCGA-AA-3975"	"TCGA-AA-3975"	-0.2249	0.1168	0.24	-0.39	-0.2457
"TCGA-AA-3973"	"TCGA-AA-3973"	-0.6609	-0.0194	-0.418	-1.256	-0.3072
"TCGA-AA-3861"	"TCGA-AA-3861"	-0.2323	0.2976	-0.451	-0.969	-0.0787
"TCGA-AA-3970"	"TCGA-AA-3970"	-0.1113	0.2334	0.18	-0.325	0.2231
"TCGA-AA-3844"	"TCGA-AA-3844"	-0.513	0.3776	-0.013	-1.257	-0.1114
"TCGA-AA-3877"	"TCGA-AA-3877"	0.267	0.274	0.418	-0.033	0.1278
"TCGA-AA-3977"	"TCGA-AA-3977"	-0.0522	0.3977	0.999	-0.394	-0.0624
"TCGA-AA-3956"	"TCGA-AA-3956"	-0.363	0.1735	0.515	-0.88	-0.1882
"TCGA-12-5295"	"TCGA-12-5295"	0.8961	0.2313	-0.418	1.849	-0.0714
"TCGA-B3-3925"	"TCGA-B3-3925"	0.627	-0.3078	0.022	0.282	-0.1094
"TCGA-12-5301"	"TCGA-12-5301"	NA	NA	NA	NA	NA
"TCGA-76-4931"	"TCGA-76-4931"	-0.1712	0.0271	-1.969	-0.108	-0.3734
"TCGA-26-5134"	"TCGA-26-5134"	0.0585	0.0497	-2.064	0.629	-0.3059
"TCGA-76-4927"	"TCGA-76-4927"	0.5775	0.0409	-1.174	1.076	-0.1059
"TCGA-B2-4099"	"TCGA-B2-4099"	1.0439	-0.0321	0.628	1.65	0.1671
"TCGA-A6-3808"	"TCGA-A6-3808"	0.3421	0.1667	1.725	0.346	-0.0337
"TCGA-A6-3809"	"TCGA-A6-3809"	0.4011	0.376	1.622	0.385	0.0953
"TCGA-A6-3810"	"TCGA-A6-3810"	0.2462	0.0807	0.146	0.257	0.0126
"TCGA-28-5216"	"TCGA-28-5216"	0.3138	0.0774	-2.306	0.762	-0.2654
"TCGA-28-5204"	"TCGA-28-5204"	0.2499	0.0825	-1.678	0.449	0.4511
"TCGA-28-5209"	"TCGA-28-5209"	-0.2018	0.1411	-1.661	-0.248	-0.1139
"TCGA-76-4925"	"TCGA-76-4925"	-0.309	0.2124	-2.822	-0.283	-0.5064
"TCGA-76-4935"	"TCGA-76-4935"	NA	NA	NA	NA	NA
"TCGA-06-5417"	"TCGA-06-5417"	-0.5779	0.0359	-3.179	-0.394	-0.8959
"TCGA-26-5135"	"TCGA-26-5135"	0.3967	0.013	-3.179	0.97	-0.1509
"TCGA-06-5418"	"TCGA-06-5418"	0.5827	0.0071	-1.932	1.08	-0.2659
"TCGA-26-5136"	"TCGA-26-5136"	0.7184	0.0022	-0.5	1.353	0.3246
"TCGA-28-5215"	"TCGA-28-5215"	0.6804	0.0058	-0.789	0.876	-0.2014
"TCGA-B3-4103"	"TCGA-B3-4103"	0.1917	-0.2132	-0.882	-0.195	-0.2274
"TCGA-B2-3924"	"TCGA-B2-3924"	1.3381	-0.0676	1.822	1.537	0.1601
"TCGA-26-5139"	"TCGA-26-5139"	0.386	-0.0306	-1.371	0.398	-0.1884
"TCGA-28-5218"	"TCGA-28-5218"	0.8977	-0.0206	4.643	1.185	-0.2624
"TCGA-28-5207"	"TCGA-28-5207"	0.3328	-0.1071	-1.242	0.681	-0.2334
"TCGA-28-5219"	"TCGA-28-5219"	NA	NA	NA	NA	NA
"TCGA-28-5208"	"TCGA-28-5208"	0.549	0.1233	-1.957	0.952	-0.0174
"TCGA-28-5220"	"TCGA-28-5220"	0.4538	0.0402	-1.274	1.255	0.2431
"TCGA-06-5415"	"TCGA-06-5415"	-0.0017	-0.0403	-1.234	0.213	-0.1644
"TCGA-26-5133"	"TCGA-26-5133"	-0.3982	0.1118	-2.261	0.027	-0.5129
"TCGA-32-5222"	"TCGA-32-5222"	0.8452	0.1358	-1.789	1.456	-0.0274
"TCGA-76-4934"	"TCGA-76-4934"	NA	NA	NA	NA	NA
"TCGA-06-5416"	"TCGA-06-5416"	-0.668	0.269	-1.798	-0.4	-0.2979
"TCGA-28-5213"	"TCGA-28-5213"	1.3899	0.0264	-0.052	2.329	0.0381
"TCGA-76-4926"	"TCGA-76-4926"	0.1602	-0.0741	-1.721	0.286	-0.3194
"TCGA-B2-3923"	"TCGA-B2-3923"	-0.1954	-0.274	-1.907	-0.758	-0.6164
"TCGA-28-5214"	"TCGA-28-5214"	NA	NA	NA	NA	NA
"TCGA-85-8355"	"TCGA-85-8355"	1.4295	-0.1307	2.533	1.424	0.2776
"TCGA-96-8170"	"TCGA-96-8170"	0.5328	-0.0124	0.502	0.486	0.0596
"TCGA-85-8288"	"TCGA-85-8288"	0.1253	0.0725	1.129	-0.422	0.1461
"TCGA-85-8350"	"TCGA-85-8350"	0.3769	-0.0098	0.65	0.457	-0.0239
"TCGA-85-8351"	"TCGA-85-8351"	0.0073	0.1667	-0.299	-0.142	-0.0574
"TCGA-68-8250"	"TCGA-68-8250"	0.5361	0.0544	1.411	0.7	0.3001
"TCGA-KL-8323"	"TCGA-KL-8323"	-0.7391	-0.0728	-1.655	-1.489	-0.7389
"TCGA-KL-8335"	"TCGA-KL-8335"	-0.8342	-0.194	-1.65	-1.13	-0.7549
"TCGA-KL-8346"	"TCGA-KL-8346"	-2.1043	-0.1657	-3.179	-2.774	-0.8334
"TCGA-KL-8341"	"TCGA-KL-8341"	-1.4316	-0.1081	-2.734	-2.464	-0.9779
"TCGA-KL-8326"	"TCGA-KL-8326"	-1.6091	-0.2363	-2.777	-2.539	-0.8224
"TCGA-KL-8336"	"TCGA-KL-8336"	0.0111	-0.0484	-0.898	-0.011	-0.3414
"TCGA-KL-8344"	"TCGA-KL-8344"	-0.3989	-0.2855	-2.927	-0.91	-0.5869
"TCGA-KL-8331"	"TCGA-KL-8331"	-1.1102	-0.1469	-2.58	-1.127	-0.8264
"TCGA-KL-8343"	"TCGA-KL-8343"	-0.6861	-0.2692	-2.166	-0.982	-0.5374
"TCGA-KL-8334"	"TCGA-KL-8334"	-0.0418	-0.2248	-2.278	-0.036	-0.4039
"TCGA-KL-8328"	"TCGA-KL-8328"	-1.4477	-0.0835	-3.179	-1.44	-0.8854
"TCGA-KL-8329"	"TCGA-KL-8329"	0.2857	-0.2251	-0.595	0.46	-0.3139
"TCGA-KN-8418"	"TCGA-KN-8418"	-1.1066	-0.127	-3.179	-1.417	-0.9424
"TCGA-KL-8324"	"TCGA-KL-8324"	-0.9358	-0.2885	-2.121	-0.833	-0.6254
"TCGA-KL-8337"	"TCGA-KL-8337"	-1.1676	-0.1978	-2.614	-1.315	-0.5819
"TCGA-KM-8438"	"TCGA-KM-8438"	-0.6159	-0.1749	-2.1	-0.571	-0.5114
"TCGA-68-8251"	"TCGA-68-8251"	0.4394	0.208	1.17	0.24	0.1186
"TCGA-96-8169"	"TCGA-96-8169"	0.3493	-0.015	0.643	0.237	0.3106
"TCGA-KL-8342"	"TCGA-KL-8342"	-0.1059	-0.1736	-2.002	0.255	-0.2604
"TCGA-KM-8440"	"TCGA-KM-8440"	-1.1006	-0.2285	-3.179	-1.355	-0.9149
"TCGA-KL-8327"	"TCGA-KL-8327"	-0.6781	-0.2076	-3.179	0.063	-0.3064
"TCGA-KL-8325"	"TCGA-KL-8325"	-1.0179	-0.223	-2.891	-1.658	-0.6714
"TCGA-KL-8338"	"TCGA-KL-8338"	-0.6147	-0.1568	-2.299	-0.48	-0.4994
"TCGA-KL-8345"	"TCGA-KL-8345"	-0.8833	-0.1682	-3.179	-1.362	-0.7649
"TCGA-KM-8441"	"TCGA-KM-8441"	0.0184	-0.1861	-1.62	-0.014	-0.5214
"TCGA-KL-8333"	"TCGA-KL-8333"	0.5338	-0.2589	-0.953	0.066	-0.1934
"TCGA-85-8277"	"TCGA-85-8277"	-0.0118	0.1534	0.181	-0.451	0.0941
"TCGA-85-8287"	"TCGA-85-8287"	0.832	-0.0969	1.851	0.519	0.3941
"TCGA-KL-8332"	"TCGA-KL-8332"	-0.2075	-0.2458	-1.346	-0.077	-0.2769
"TCGA-KL-8339"	"TCGA-KL-8339"	-0.7221	-0.018	-2.288	-0.874	-0.3284
"TCGA-KL-8330"	"TCGA-KL-8330"	-1.5398	-0.1791	-3.179	-1.794	-0.8259
"TCGA-KL-8340"	"TCGA-KL-8340"	-0.8004	-0.1886	-3.179	-0.856	-0.5299
"TCGA-KM-8476"	"TCGA-KM-8476"	-0.6776	-0.1926	-2.31	0.503	-0.4654
"TCGA-KM-8477"	"TCGA-KM-8477"	-0.4328	-0.2703	-2.15	-0.734	-0.5679
"TCGA-85-8276"	"TCGA-85-8276"	0.7211	0.1476	1.611	0.912	-0.0174
"TCGA-KM-8443"	"TCGA-KM-8443"	-1.7263	-0.1241	-3.179	-2.281	-0.8074
"TCGA-KM-8439"	"TCGA-KM-8439"	-0.3589	-0.1684	-2.551	0.261	-0.4354
"TCGA-68-7757"	"TCGA-68-7757"	0.13	-0.0236	0.738	0.185	0.0211
"TCGA-85-8353"	"TCGA-85-8353"	0.6293	0.0126	1.14	0.157	-0.0279
"TCGA-G4-6588"	"TCGA-G4-6588"	-0.4033	0.4058	0.584	-0.608	-0.0049
"TCGA-A6-6141"	"TCGA-A6-6141"	-0.0996	0.0395	0.737	-0.639	0.0326
"TCGA-F4-6460"	"TCGA-F4-6460"	-0.2238	0.0832	-0.095	-0.531	0.0846
"TCGA-G4-6586"	"TCGA-G4-6586"	-0.5787	0.3365	0.327	-0.33	0.1331
"TCGA-F4-6461"	"TCGA-F4-6461"	-0.0756	0.0529	1.712	-0.485	-0.1299
"TCGA-G4-6626"	"TCGA-G4-6626"	-1.3363	0.4454	-0.773	-1.853	-0.2109
"TCGA-G4-6627"	"TCGA-G4-6627"	0.2027	0.0948	0.827	-0.275	0.2666
"TCGA-G4-6294"	"TCGA-G4-6294"	-0.703	0.1607	-0.542	-1.146	-0.2309
"TCGA-A6-6138"	"TCGA-A6-6138"	0.5561	0.1656	1.682	0.521	0.1816
"TCGA-AZ-6600"	"TCGA-AZ-6600"	0.1808	0.1445	-0.098	0.106	0.0416
"TCGA-A6-6142"	"TCGA-A6-6142"	-0.1138	0.0776	-0.509	0.043	0.0836
"TCGA-A6-6648"	"TCGA-A6-6648"	-0.7116	0.373	-0.49	-1.743	-0.1614
"TCGA-A6-6649"	"TCGA-A6-6649"	-0.0189	0.035	0.628	-0.413	-0.0404
"TCGA-F4-6569"	"TCGA-F4-6569"	0.4519	0.019	-0.147	0.475	-0.0194
"TCGA-A6-4105"	"TCGA-A6-4105"	0.2855	0.298	1.637	0.383	0.1896
"TCGA-A6-6650"	"TCGA-A6-6650"	-1.0642	0.3188	-0.845	-1.772	-0.2479
"TCGA-A6-6137"	"TCGA-A6-6137"	-0.1599	0.1253	0.983	-0.667	-0.0879
"TCGA-A6-6652"	"TCGA-A6-6652"	-1.381	0.1124	-1.153	-2.22	-0.2099
"TCGA-A6-6653"	"TCGA-A6-6653"	-0.5592	0.2885	0.126	-0.772	-0.0174
"TCGA-G4-6299"	"TCGA-G4-6299"	0.2307	0.1131	1.211	0.406	0.2676
"TCGA-AZ-6598"	"TCGA-AZ-6598"	-0.1857	0.3445	0.114	0.265	-0.1439
"TCGA-A6-6140"	"TCGA-A6-6140"	-0.8452	0.2637	-0.113	-1.399	-0.1839
"TCGA-AZ-6599"	"TCGA-AZ-6599"	-1.5785	0.2067	-2.068	-2.816	-0.0839
"TCGA-F4-6459"	"TCGA-F4-6459"	-0.0899	0.0558	-0.465	-0.244	-0.2624
"TCGA-G4-6306"	"TCGA-G4-6306"	-1.2022	0.3167	-0.052	-2.034	0.0461
"TCGA-D5-6529"	"TCGA-D5-6529"	0.534	0.08	1.023	0.107	0.2171
"TCGA-G4-6303"	"TCGA-G4-6303"	-0.367	0.0542	0.368	-0.833	-0.3059
"TCGA-BC-A217"	"TCGA-BC-A217"	-0.2665	0.035	0.47	0.407	0.2041
"TCGA-DD-A1ED"	"TCGA-DD-A1ED"	0.2434	-0.2464	-0.245	0.488	-0.0594
"TCGA-F4-6570"	"TCGA-F4-6570"	0.7561	0.093	0.845	0.895	0.2436
"TCGA-BC-4072"	"TCGA-BC-4072"	0.5023	-0.0682	1.993	0.523	0.1996
"TCGA-DD-A1EL"	"TCGA-DD-A1EL"	-0.336	0.1888	-0.471	0.04	-0.2059
"TCGA-DD-A1E9"	"TCGA-DD-A1E9"	NA	NA	NA	NA	NA
"TCGA-QG-A5YX"	"TCGA-QG-A5YX"	-1.1287	0.356	-0.075	-1.845	-0.2464
"TCGA-QG-A5Z1"	"TCGA-QG-A5Z1"	-0.6156	0.0343	-0.772	-0.823	-0.2484
"TCGA-QG-A5Z2"	"TCGA-QG-A5Z2"	-0.2138	0.2177	1.356	-1.286	0.0566
"TCGA-BB-A5HU"	"TCGA-BB-A5HU"	-0.2226	0.236	1.007	-0.566	-0.0909
"TCGA-F7-A61S"	"TCGA-F7-A61S"	0.1211	0.4011	1.987	-0.152	1.0856
"TCGA-HD-A634"	"TCGA-HD-A634"	-1.6288	0.5512	-1.286	-1.728	-0.9914
"TCGA-N6-A4VC"	"TCGA-N6-A4VC"	-1.1783	0.2969	-0.899	-1.691	-0.4899
"TCGA-N7-A4Y8"	"TCGA-N7-A4Y8"	-1.3338	0.5864	-0.467	-0.431	-0.7074
"TCGA-F7-A623"	"TCGA-F7-A623"	-0.3529	0.2721	1.395	-0.85	0.4081
"TCGA-BB-A5HY"	"TCGA-BB-A5HY"	-0.9318	0.4868	0.948	-1.566	0.1831
"TCGA-F7-A61V"	"TCGA-F7-A61V"	-0.7685	0.3339	0.907	-1.062	-0.1189
"TCGA-N5-A4RD"	"TCGA-N5-A4RD"	-0.703	0.286	-1.82	-0.419	-0.0769
"TCGA-N5-A4RT"	"TCGA-N5-A4RT"	-0.8818	0.365	-0.703	-0.616	0.5271
"TCGA-N6-A4VD"	"TCGA-N6-A4VD"	-0.1036	0.1138	-0.047	0.027	-0.0134
"TCGA-N7-A59B"	"TCGA-N7-A59B"	-0.147	0.3332	-0.551	1.517	0.6241
"TCGA-P3-A5QF"	"TCGA-P3-A5QF"	-0.4217	0.2682	0.863	0.061	0.4211
"TCGA-BB-A5HZ"	"TCGA-BB-A5HZ"	-0.9614	0.2376	0.232	-1.545	0.3806
"TCGA-F7-A61W"	"TCGA-F7-A61W"	-1.254	0.4579	-0.19	-1.559	0.2421
"TCGA-P3-A5Q6"	"TCGA-P3-A5Q6"	-0.4136	0.3722	0.72	-0.327	-0.0979
"TCGA-N5-A4RF"	"TCGA-N5-A4RF"	-0.1352	0.2658	-1.282	1.076	0.5156
"TCGA-N5-A4RU"	"TCGA-N5-A4RU"	-0.7411	0.2279	1.214	-0.341	-0.3149
"TCGA-N6-A4VE"	"TCGA-N6-A4VE"	-0.2676	0.193	-0.185	0.197	0.5491
"TCGA-N8-A4PI"	"TCGA-N8-A4PI"	-0.1316	0.1915	-2.231	0.552	-0.3799
"TCGA-CN-A63T"	"TCGA-CN-A63T"	0.2587	0.3091	2.17	0.373	0.5541
"TCGA-F7-A620"	"TCGA-F7-A620"	0.2888	0.4099	2.004	0.113	1.1546
"TCGA-P3-A5QA"	"TCGA-P3-A5QA"	-0.864	0.3629	0.818	-1.921	0.1321
"TCGA-N5-A4RJ"	"TCGA-N5-A4RJ"	-0.5324	0.1648	-0.339	0.118	-0.1789
"TCGA-N5-A4RV"	"TCGA-N5-A4RV"	-0.8222	0.3804	-0.303	0.279	-0.3559
"TCGA-N6-A4VF"	"TCGA-N6-A4VF"	0.8161	0.0991	1.404	1.27	0.2346
"TCGA-CN-A63V"	"TCGA-CN-A63V"	-0.1348	0.1409	-0.074	-0.235	-0.1824
"TCGA-F7-A622"	"TCGA-F7-A622"	-0.8003	0.416	0.095	-0.809	0.7306
"TCGA-P3-A5QE"	"TCGA-P3-A5QE"	0.1805	0.0835	2.389	-1.071	0.6111
"TCGA-N5-A4RM"	"TCGA-N5-A4RM"	-0.9488	0.2588	-3.179	0.221	-0.2359
"TCGA-N5-A59E"	"TCGA-N5-A59E"	-0.8772	0.157	1.491	-0.003	-0.3829
"TCGA-N6-A4VG"	"TCGA-N6-A4VG"	-0.203	0.2299	-0.261	-0.131	-0.5559
"TCGA-N7-A4Y5"	"TCGA-N7-A4Y5"	-1.4236	0.2512	-2.466	-0.881	-0.9069
"TCGA-N6-A4V9"	"TCGA-N6-A4V9"	-0.8517	0.1815	-1.047	-1.021	0.2891
"TCGA-N5-A4RN"	"TCGA-N5-A4RN"	-0.8827	0.2569	-1.836	-1.01	-0.4179
"TCGA-N5-A59F"	"TCGA-N5-A59F"	0.0561	0.1915	-0.843	0.894	0.0711
"TCGA-N7-A4Y0"	"TCGA-N7-A4Y0"	-1.7852	0.6462	-1.991	-1.371	0.0376
"TCGA-HD-A633"	"TCGA-HD-A633"	-0.5567	0.4848	0.144	-0.671	-0.1339
"TCGA-N5-A4R8"	"TCGA-N5-A4R8"	-1.5485	0.3794	-1.598	-0.797	-0.7304
"TCGA-N5-A4RO"	"TCGA-N5-A4RO"	-1.6425	0.319	-1.11	-2.222	-0.6894
"TCGA-64-1681"	"TCGA-64-1681"	0.7058	-0.1856	0.792	0.91	0.4541
"TCGA-64-1679"	"TCGA-64-1679"	0.7255	-0.052	0.261	1.106	0.1881
"TCGA-78-7162"	"TCGA-78-7162"	0.5906	-0.2742	0.438	0.358	-0.0424
"TCGA-78-7163"	"TCGA-78-7163"	-0.7615	-0.1452	-0.852	-1.186	0.0466
"TCGA-HT-7476"	"TCGA-HT-7476"	-0.2399	-0.2062	-1.396	-0.076	-0.4284
"TCGA-HT-7468"	"TCGA-HT-7468"	-0.4442	-0.235	-2.22	-0.678	-0.8014
"TCGA-HT-7481"	"TCGA-HT-7481"	-0.6328	-0.2686	-1.774	-0.732	-0.5674
"TCGA-DU-7290"	"TCGA-DU-7290"	0.8626	-0.1827	0.363	1.105	-0.1584
"TCGA-HW-7493"	"TCGA-HW-7493"	0.1548	-0.3506	-1.079	-0.133	-0.4589
"TCGA-DU-7012"	"TCGA-DU-7012"	1.1782	-0.2796	0.928	1.235	0.0431
"TCGA-HT-7474"	"TCGA-HT-7474"	-0.5919	-0.4264	-1.93	-0.542	-0.2979
"TCGA-DU-7013"	"TCGA-DU-7013"	0.2166	-0.0619	-1.26	0.358	-0.2004
"TCGA-HW-7486"	"TCGA-HW-7486"	-0.116	-0.3613	-1.518	0.142	-0.4459
"TCGA-HW-7489"	"TCGA-HW-7489"	-0.3996	-0.3449	-1.535	-0.414	-0.7014
"TCGA-DU-7018"	"TCGA-DU-7018"	-1.3792	-0.1315	-3.179	-1.529	-0.7299
"TCGA-HW-7490"	"TCGA-HW-7490"	-0.2337	-0.2033	-1.247	0.14	0.2641
"TCGA-DU-7009"	"TCGA-DU-7009"	-0.8971	-0.2937	-2.39	-1.038	-0.7009
"TCGA-DU-7010"	"TCGA-DU-7010"	-0.3294	-0.0941	-1.586	-0.305	-0.4979
"TCGA-DU-7292"	"TCGA-DU-7292"	-0.5369	-0.265	-2.109	-0.902	-0.4969
"TCGA-HW-7495"	"TCGA-HW-7495"	-0.8379	-0.4434	-1.603	-1.051	-0.7624
"TCGA-DU-7294"	"TCGA-DU-7294"	-0.6923	-0.2633	-2.89	-0.847	-0.9039
"TCGA-HT-7485"	"TCGA-HT-7485"	-0.04	-0.3896	-1.812	0.307	-0.6719
"TCGA-HW-7487"	"TCGA-HW-7487"	-0.7281	-0.3665	-1.868	-1.033	-0.7449
"TCGA-DU-7007"	"TCGA-DU-7007"	0.4174	-0.2673	-1.448	0.734	-0.3589
"TCGA-DU-7008"	"TCGA-DU-7008"	-0.6797	-0.1457	-2.758	-0.525	-1.1354
"TCGA-HT-7479"	"TCGA-HT-7479"	0.3651	-0.3526	-1.224	0.745	-0.4144
"TCGA-HW-7491"	"TCGA-HW-7491"	-0.9352	-0.2987	-2.553	-1.238	-1.0309
"TCGA-DU-7011"	"TCGA-DU-7011"	0.6206	-0.2841	-0.766	0.931	-0.4204
"TCGA-HT-7483"	"TCGA-HT-7483"	-0.2842	-0.1816	-1.503	-0.418	-0.5509
"TCGA-CS-6186"	"TCGA-CS-6186"	-0.2962	-0.1821	-1.682	0.055	0.0231
"TCGA-DU-7298"	"TCGA-DU-7298"	0.0668	-0.1407	-2.067	0.102	-0.6354
"TCGA-HT-7475"	"TCGA-HT-7475"	-0.9356	-0.251	-1.72	-1.073	-0.6139
"TCGA-DU-7006"	"TCGA-DU-7006"	0.8216	-0.129	-1.754	0.808	-0.3559
"TCGA-DU-7299"	"TCGA-DU-7299"	-0.0368	-0.2982	-2.589	0.29	-0.3894
"TCGA-DU-7015"	"TCGA-DU-7015"	0.5608	-0.1924	-2.158	0.915	-0.4684
"TCGA-EZ-7264"	"TCGA-EZ-7264"	-1.0588	-0.3064	-2.57	-1.523	-0.8914
"TCGA-HT-7478"	"TCGA-HT-7478"	0.938	-0.251	-0.758	1.087	-0.2684
"TCGA-DU-7019"	"TCGA-DU-7019"	0.0636	-0.2526	-1.714	0.096	-0.5989
"TCGA-HT-7482"	"TCGA-HT-7482"	0.3861	-0.2531	-1.222	0.75	-0.5994
"TCGA-HT-7473"	"TCGA-HT-7473"	1.0493	-0.3235	-0.758	1.186	-0.1649
"TCGA-HT-7467"	"TCGA-HT-7467"	-0.5327	-0.4082	-1.594	-0.702	-0.2484
"TCGA-56-8624"	"TCGA-56-8624"	0.1515	-0.2069	0.231	0.052	-0.3844
"TCGA-56-8622"	"TCGA-56-8622"	0.2035	-0.0926	-0.367	0.2	-0.2634
"TCGA-56-8503"	"TCGA-56-8503"	0.9721	0.0179	1.713	1.061	0.1231
"TCGA-56-8625"	"TCGA-56-8625"	1.4082	-0.0915	2.288	1.431	0.1126
"TCGA-77-8153"	"TCGA-77-8153"	-1.0781	0.2624	-0.586	-1.786	-0.7644
"TCGA-43-8118"	"TCGA-43-8118"	0.6348	0.1027	0.674	0.659	-0.1279
"TCGA-56-8629"	"TCGA-56-8629"	-0.1305	0.069	0.669	-0.268	0.3431
"TCGA-56-8504"	"TCGA-56-8504"	0.312	0.157	0.694	0.316	0.4751
"TCGA-56-8623"	"TCGA-56-8623"	1.6269	-0.4326	1.306	2.484	0.2036
"TCGA-56-8628"	"TCGA-56-8628"	0.9338	-0.2334	1.157	0.938	0.0691
"TCGA-HU-A4GF"	"TCGA-HU-A4GF"	-0.0221	0.1447	1.191	-0.495	0.0771
"TCGA-CD-A48A"	"TCGA-CD-A48A"	0.1334	0.1718	0.399	0.802	0.4051
"TCGA-CD-A48C"	"TCGA-CD-A48C"	0.0508	0.2899	0.946	0.27	0.1181
"TCGA-BR-A4CR"	"TCGA-BR-A4CR"	-0.8722	0.2453	-0.325	-1.381	-0.2324
"TCGA-HU-A4GY"	"TCGA-HU-A4GY"	1.5331	-0.0983	2.63	0.98	0.3591
"TCGA-FP-A4BE"	"TCGA-FP-A4BE"	0.5972	0.2154	2.028	0.176	0.2811
"TCGA-BR-A453"	"TCGA-BR-A453"	0.1378	-0.0982	0.197	0.424	0.0016
"TCGA-BR-A44U"	"TCGA-BR-A44U"	-0.6707	0.2245	-0.172	-0.254	0.3266
"TCGA-BR-A4CS"	"TCGA-BR-A4CS"	-0.0761	0.0829	0.349	0.572	0.2946
"TCGA-FP-A4BF"	"TCGA-FP-A4BF"	1.1674	0.0946	2.801	1.831	0.7541
"TCGA-HU-A4G9"	"TCGA-HU-A4G9"	-1.5608	0.3578	-0.861	-3.05	-0.1749
"TCGA-CD-A489"	"TCGA-CD-A489"	0.2845	-0.1078	0.203	0.098	0.1201
"TCGA-HU-A4GH"	"TCGA-HU-A4GH"	-0.4862	0.1677	0.41	-1.193	-0.0174
"TCGA-FB-A5VM"	"TCGA-FB-A5VM"	0.6449	0.2034	1.27	1.427	0.5166
"TCGA-FB-A78T"	"TCGA-FB-A78T"	0.4992	-0.1646	0.874	1.073	0.2101
"TCGA-IB-A5SO"	"TCGA-IB-A5SO"	0.9104	-0.274	1.189	1.189	0.4646
"TCGA-IB-A5SQ"	"TCGA-IB-A5SQ"	0.7307	-0.1124	1.164	0.898	-0.0084
"TCGA-IB-A5SS"	"TCGA-IB-A5SS"	0.6446	-0.0277	-0.223	1.113	0.2276
"TCGA-IB-A5ST"	"TCGA-IB-A5ST"	1.2346	-0.135	1.257	1.082	0.2236
"TCGA-OE-A75W"	"TCGA-OE-A75W"	0.2923	-0.0373	1.098	1.073	0.3911
"TCGA-PZ-A5RE"	"TCGA-PZ-A5RE"	0.812	-0.0661	0.593	1.638	0.6981
"TCGA-Q3-A5QY"	"TCGA-Q3-A5QY"	1.5655	-0.1332	3.002	1.42	0.2876
"TCGA-US-A774"	"TCGA-US-A774"	0.7654	-0.1596	0.514	0.724	0.1966
"TCGA-US-A779"	"TCGA-US-A779"	-0.4799	-0.1104	-1.158	-0.049	0.0651
"TCGA-US-A77E"	"TCGA-US-A77E"	-0.0578	-0.2406	-0.86	-0.021	0.3746
"TCGA-US-A77G"	"TCGA-US-A77G"	-0.2807	-0.1358	-0.66	-0.442	0.1216
"TCGA-EJ-7218"	"TCGA-EJ-7218"	-0.8586	-0.1192	-1.217	-0.817	-0.4169
"TCGA-EJ-7318"	"TCGA-EJ-7318"	-0.6642	-0.0086	-0.134	-0.01	-0.1394
"TCGA-EJ-7325"	"TCGA-EJ-7325"	NA	NA	NA	NA	NA
"TCGA-EJ-A6RC"	"TCGA-EJ-A6RC"	-0.1335	-0.1684	0.34	-0.346	-0.1289
"TCGA-KK-A7AU"	"TCGA-KK-A7AU"	-1.7506	0.0012	-1.074	-1.673	-0.4014
"TCGA-KK-A7AV"	"TCGA-KK-A7AV"	0.1454	-0.1341	1.127	0.052	-0.0509
"TCGA-KK-A7AW"	"TCGA-KK-A7AW"	NA	NA	NA	NA	NA
"TCGA-KK-A7AZ"	"TCGA-KK-A7AZ"	NA	NA	NA	NA	NA
"TCGA-KK-A7B0"	"TCGA-KK-A7B0"	NA	NA	NA	NA	NA
"TCGA-KK-A7B1"	"TCGA-KK-A7B1"	-0.8161	-0.0114	-1.481	-0.986	-0.4754
"TCGA-KK-A7B2"	"TCGA-KK-A7B2"	NA	NA	NA	NA	NA
"TCGA-KK-A7B4"	"TCGA-KK-A7B4"	-0.5516	-0.0083	0.056	-0.694	-0.3834
"TCGA-M7-A71Y"	"TCGA-M7-A71Y"	-0.8817	-0.1197	-0.98	-0.91	-0.2639
