"FID"	"IID"	"Sigs160.Attractors_G.GIMAP4"	"Sigs160.Attractors_G.HLA.DPA1"	"Sigs160.Attractors_G.LILRB4"	"Sigs160.Attractors_G.SIGLEC9"	"Sigs160.Attractors_G.SLAMF6"
"TCGA-VD-AA8R"	"TCGA-VD-AA8R"	6.148785219	8.148513292	3.760153384	2.907346614	0.99853693
"TCGA-V4-A9F3"	"TCGA-V4-A9F3"	8.780210216	12.20024334	7.191791104	5.78207199	6.824266383
"TCGA-V4-A9EW"	"TCGA-V4-A9EW"	5.90383171	9.046162665	4.171862723	3.685734493	3.27054867
"TCGA-VD-A8KB"	"TCGA-VD-A8KB"	4.992531425	7.688710062	3.241384604	2.207497875	1.216867578
"TCGA-V4-A9EM"	"TCGA-V4-A9EM"	5.651986848	10.36137446	5.087727548	4.347458387	4.967851697
"TCGA-VD-A8KJ"	"TCGA-VD-A8KJ"	6.168104181	9.579889209	4.905847751	3.419942784	2.801532652
"TCGA-V4-A9EE"	"TCGA-V4-A9EE"	7.022224635	11.07242712	6.240212144	5.004694308	6.147359178
"TCGA-OR-A5KT"	"TCGA-OR-A5KT"	9.755494554	11.09755632	7.581351145	6.506764222	5.182452788
"TCGA-OR-A5L3"	"TCGA-OR-A5L3"	7.067376249	8.94352379	4.594235746	3.137049897	1.996517231
"TCGA-OR-A5LB"	"TCGA-OR-A5LB"	7.423281371	8.37779648	3.558156619	2.738641656	0.838395581
"TCGA-OR-A5LK"	"TCGA-OR-A5LK"	9.637367817	13.55679084	8.31586985	6.34277074	6.717060844
"TCGA-OR-A5LS"	"TCGA-OR-A5LS"	7.617649134	8.317492464	4.241101686	3.410480053	2.050515829
"TCGA-PK-A5H9"	"TCGA-PK-A5H9"	8.678855364	10.5655502	5.77823706	5.251332438	4.173712935
"TCGA-OR-A5KU"	"TCGA-OR-A5KU"	6.164311464	8.190676732	3.691721367	2.980170519	1.601482059
"TCGA-OR-A5L4"	"TCGA-OR-A5L4"	8.421509723	10.63782465	4.693647272	4.254730729	1.783306878
"TCGA-OR-A5LC"	"TCGA-OR-A5LC"	7.661187144	9.041911256	4.766423736	4.443149805	2.203404923
"TCGA-OR-A5LL"	"TCGA-OR-A5LL"	6.510498752	10.46966426	4.203938978	3.315779245	1.567459274
"TCGA-OR-A5LT"	"TCGA-OR-A5LT"	6.322219627	9.634479825	4.526729468	3.59119238	2.360595777
"TCGA-PK-A5HA"	"TCGA-PK-A5HA"	8.631759332	12.03492565	7.763803588	7.072278963	4.823638965
"TCGA-OR-A5KV"	"TCGA-OR-A5KV"	6.370549076	7.794760975	3.617118796	2.522025433	1.673682421
"TCGA-OR-A5L5"	"TCGA-OR-A5L5"	9.340009635	11.56508578	6.803192488	6.241836868	5.692373933
"TCGA-OR-A5LD"	"TCGA-OR-A5LD"	7.514604988	8.130290958	4.661256591	2.20128571	1.431618807
"TCGA-OR-A5LM"	"TCGA-OR-A5LM"	7.970738936	11.21931067	5.114809483	4.266517612	2.864112985
"TCGA-OU-A5PI"	"TCGA-OU-A5PI"	7.145605694	9.936882643	4.744425384	3.79830601	2.307413764
"TCGA-PK-A5HB"	"TCGA-PK-A5HB"	7.128358919	8.631959964	4.275268065	3.113232571	1.839148811
"TCGA-OR-A5KW"	"TCGA-OR-A5KW"	6.916290471	7.880951773	4.042643553	4.207912133	2.323514853
"TCGA-OR-A5L6"	"TCGA-OR-A5L6"	8.264672329	10.1339425	5.533790187	3.551354152	3.6044387
"TCGA-OR-A5LE"	"TCGA-OR-A5LE"	6.071333433	6.708590826	2.185762735	1.385584063	0.677351569
"TCGA-OR-A5LN"	"TCGA-OR-A5LN"	9.332111943	12.14001435	6.989057865	5.267761543	5.860627535
"TCGA-P6-A5OF"	"TCGA-P6-A5OF"	6.677136451	10.12890701	5.439795755	4.425583489	1.94001869
"TCGA-PK-A5H8"	"TCGA-PK-A5H8"	7.629877474	10.69503941	6.711739545	5.789257911	1.9880977
"TCGA-OR-A5KX"	"TCGA-OR-A5KX"	7.605525643	10.71218238	4.707266433	3.277097071	2.295629885
"TCGA-OR-A5L8"	"TCGA-OR-A5L8"	6.865145905	8.255989368	3.830411893	2.369898845	2.018792969
"TCGA-OR-A5LG"	"TCGA-OR-A5LG"	8.067418577	10.11362703	6.595254888	5.028061054	3.519852757
"TCGA-OR-A5LR"	"TCGA-OR-A5LR"	8.381433829	10.07692309	5.178917557	4.920510358	3.8532817
"TCGA-OR-A5K9"	"TCGA-OR-A5K9"	6.01740305	8.589792176	3.745419174	3.639716294	1.310949578
"TCGA-OR-A5KY"	"TCGA-OR-A5KY"	7.876442062	10.73973181	6.57208684	5.271533428	2.920493662
"TCGA-OR-A5L9"	"TCGA-OR-A5L9"	9.301876744	11.09874631	6.640420799	5.518800168	5.392405768
"TCGA-OR-A5LP"	"TCGA-OR-A5LP"	9.296309658	11.9789456	6.943981506	6.027808428	4.50863441
"TCGA-PA-A5YG"	"TCGA-PA-A5YG"	9.237664488	11.95936126	6.943703095	5.950176867	5.993361527
"TCGA-OR-A5LJ"	"TCGA-OR-A5LJ"	7.62111313	10.54264027	5.648567291	3.535328682	4.301866008
"TCGA-OR-A5KO"	"TCGA-OR-A5KO"	6.944143346	7.179992227	3.217942905	2.203533474	1.26760544
"TCGA-OR-A5KZ"	"TCGA-OR-A5KZ"	8.036364255	9.757068873	4.909200063	4.146849067	3.908038275
"TCGA-OR-A5LA"	"TCGA-OR-A5LA"	9.679533585	11.59357783	6.89372149	4.664961047	5.657284843
"TCGA-DB-A64P"	"TCGA-DB-A64P"	8.148189095	9.74101256	6.3942554	5.525013399	2.360303531
"TCGA-DB-A64X"	"TCGA-DB-A64X"	7.878630471	10.13871783	5.581120981	4.534526939	2.447542942
"TCGA-HT-A617"	"TCGA-HT-A617"	8.337014844	12.45096504	8.200136534	6.762517251	5.541856684
"TCGA-QH-A65Z"	"TCGA-QH-A65Z"	7.346646561	8.85608561	5.394981934	3.911189569	1.648469771
"TCGA-FG-A60K"	"TCGA-FG-A60K"	6.687204484	9.690437995	6.212980668	5.170083915	1.853836065
"TCGA-DH-A66F"	"TCGA-DH-A66F"	7.305089465	8.452904913	5.693158435	4.284645557	3.628587094
"TCGA-DB-A64R"	"TCGA-DB-A64R"	6.368825497	8.073400866	4.745631667	4.410258358	1.048145849
"TCGA-HT-A61B"	"TCGA-HT-A61B"	8.838626131	12.6185561	8.756904222	7.636103489	3.835066833
"TCGA-HT-A614"	"TCGA-HT-A614"	7.987056318	10.23027038	7.010204174	4.899007646	1.79486381
"TCGA-DB-A64U"	"TCGA-DB-A64U"	7.692790764	8.555931006	5.950685583	4.03042266	0.970499171
"TCGA-QH-A65S"	"TCGA-QH-A65S"	8.210329354	9.499976482	6.950545759	5.810813909	1.868895795
"TCGA-HT-A615"	"TCGA-HT-A615"	8.147050558	11.83828369	7.823630138	6.747239443	4.239009069
"TCGA-DB-A64V"	"TCGA-DB-A64V"	8.651029401	12.04629097	8.22458439	7.236368864	5.496160428
"TCGA-DB-A64L"	"TCGA-DB-A64L"	7.696100811	9.591961229	6.31866348	4.963668869	3.256278707
"TCGA-HT-A61C"	"TCGA-HT-A61C"	7.275734901	11.37427302	7.356251804	6.69755192	3.316602535
"TCGA-DB-A64O"	"TCGA-DB-A64O"	7.532099474	10.50099448	6.864040579	4.930850878	1.461257501
"TCGA-DB-A64W"	"TCGA-DB-A64W"	6.069796108	7.240165249	3.273809351	2.464524087	0.400636449
"TCGA-HT-A616"	"TCGA-HT-A616"	6.587723033	8.876048108	5.231066234	3.936189749	0.853888242
"TCGA-HC-A632"	"TCGA-HC-A632"	8.66615643	12.680154	6.695495731	5.186941794	7.089236857
"TCGA-HC-8213"	"TCGA-HC-8213"	6.418555367	10.56773403	4.021894823	3.055113268	2.974608664
"TCGA-HC-8216"	"TCGA-HC-8216"	7.839963376	11.37368297	6.558758917	5.135890657	5.924618596
"TCGA-EJ-A65G"	"TCGA-EJ-A65G"	6.981032711	9.17969028	4.124269884	2.424311708	3.333808697
"TCGA-KK-A59X"	"TCGA-KK-A59X"	6.577910339	10.63647228	5.839498836	4.774285131	4.252203349
"TCGA-KK-A59V"	"TCGA-KK-A59V"	NA	NA	NA	NA	NA
"TCGA-EJ-A65E"	"TCGA-EJ-A65E"	6.760579119	10.09041988	4.920395347	3.0946838	4.828286045
"TCGA-EJ-A65M"	"TCGA-EJ-A65M"	NA	NA	NA	NA	NA
"TCGA-HC-A631"	"TCGA-HC-A631"	6.18119648	9.876512709	4.647255561	3.191008276	3.17902592
"TCGA-HC-7817"	"TCGA-HC-7817"	NA	NA	NA	NA	NA
"TCGA-FC-7961"	"TCGA-FC-7961"	7.714853808	11.20333322	6.000728945	4.946130985	5.195915911
"TCGA-FC-A5OB"	"TCGA-FC-A5OB"	7.041648905	9.788398775	4.253572453	3.40617472	2.369572426
"TCGA-EE-A2MP"	"TCGA-EE-A2MP"	NA	NA	NA	NA	NA
"TCGA-EE-A2MQ"	"TCGA-EE-A2MQ"	NA	NA	NA	NA	NA
"TCGA-EE-A2MT"	"TCGA-EE-A2MT"	NA	NA	NA	NA	NA
"TCGA-EE-A2ML"	"TCGA-EE-A2ML"	NA	NA	NA	NA	NA
"TCGA-77-7140"	"TCGA-77-7140"	6.264516767	10.43221706	6.208367668	4.196301426	5.071332085
"TCGA-EE-A2MN"	"TCGA-EE-A2MN"	NA	NA	NA	NA	NA
"TCGA-EE-A2MS"	"TCGA-EE-A2MS"	NA	NA	NA	NA	NA
"TCGA-D3-A3CC"	"TCGA-D3-A3CC"	NA	NA	NA	NA	NA
"TCGA-EE-A3AC"	"TCGA-EE-A3AC"	NA	NA	NA	NA	NA
"TCGA-EE-A3AD"	"TCGA-EE-A3AD"	NA	NA	NA	NA	NA
"TCGA-EE-A3AF"	"TCGA-EE-A3AF"	NA	NA	NA	NA	NA
"TCGA-60-2703"	"TCGA-60-2703"	6.61647843	9.38772552	6.616484202	5.04700678	6.585215064
"TCGA-ER-A2NC"	"TCGA-ER-A2NC"	NA	NA	NA	NA	NA
"TCGA-D3-A3C3"	"TCGA-D3-A3C3"	NA	NA	NA	NA	NA
"TCGA-D3-A3BZ"	"TCGA-D3-A3BZ"	NA	NA	NA	NA	NA
"TCGA-D3-A3C1"	"TCGA-D3-A3C1"	NA	NA	NA	NA	NA
"TCGA-D3-A3C6"	"TCGA-D3-A3C6"	NA	NA	NA	NA	NA
"TCGA-D3-A3C7"	"TCGA-D3-A3C7"	NA	NA	NA	NA	NA
"TCGA-EE-A2MM"	"TCGA-EE-A2MM"	NA	NA	NA	NA	NA
"TCGA-EE-A2MR"	"TCGA-EE-A2MR"	NA	NA	NA	NA	NA
"TCGA-EE-A3AB"	"TCGA-EE-A3AB"	NA	NA	NA	NA	NA
"TCGA-EE-A3AE"	"TCGA-EE-A3AE"	NA	NA	NA	NA	NA
"TCGA-EE-A3AG"	"TCGA-EE-A3AG"	NA	NA	NA	NA	NA
"TCGA-EE-A3AH"	"TCGA-EE-A3AH"	NA	NA	NA	NA	NA
"TCGA-ER-A2ND"	"TCGA-ER-A2ND"	NA	NA	NA	NA	NA
"TCGA-51-6867"	"TCGA-51-6867"	7.818904553	10.93640788	6.722675804	5.233852688	6.462401316
"TCGA-77-7138"	"TCGA-77-7138"	6.243761652	10.67618822	6.112068294	4.510966268	5.129384286
"TCGA-77-7139"	"TCGA-77-7139"	7.512940371	10.40650471	6.945248547	5.050641083	6.132286725
"TCGA-77-7141"	"TCGA-77-7141"	7.693486302	10.65202424	7.030078938	5.837663094	6.598467859
"TCGA-60-2704"	"TCGA-60-2704"	8.76787296	13.16835192	9.345679786	7.974860897	8.604313342
"TCGA-D3-A3CE"	"TCGA-D3-A3CE"	NA	NA	NA	NA	NA
"TCGA-D3-A3CF"	"TCGA-D3-A3CF"	NA	NA	NA	NA	NA
"TCGA-ER-A2NB"	"TCGA-ER-A2NB"	6.840017424	12.97957317	7.936864148	5.121320924	7.352315434
"TCGA-ER-A2NE"	"TCGA-ER-A2NE"	NA	NA	NA	NA	NA
"TCGA-HR-A2OH"	"TCGA-HR-A2OH"	NA	NA	NA	NA	NA
"TCGA-HR-A2OG"	"TCGA-HR-A2OG"	NA	NA	NA	NA	NA
"TCGA-D3-A3CB"	"TCGA-D3-A3CB"	NA	NA	NA	NA	NA
"TCGA-EE-A2MK"	"TCGA-EE-A2MK"	NA	NA	NA	NA	NA
"TCGA-EE-A2MU"	"TCGA-EE-A2MU"	NA	NA	NA	NA	NA
"TCGA-ER-A2NG"	"TCGA-ER-A2NG"	NA	NA	NA	NA	NA
"TCGA-DJ-A3V8"	"TCGA-DJ-A3V8"	7.982138085	11.93343508	6.268131655	4.60293503	4.847811843
"TCGA-DJ-A3V9"	"TCGA-DJ-A3V9"	9.026925635	11.69451379	6.64648034	5.543089449	5.529668776
"TCGA-DJ-A3VA"	"TCGA-DJ-A3VA"	8.840286309	11.84003743	5.613798223	4.562067837	5.917620989
"TCGA-DJ-A3VD"	"TCGA-DJ-A3VD"	9.023807894	13.93054448	8.354435605	7.015455221	8.613128383
"TCGA-DJ-A3VB"	"TCGA-DJ-A3VB"	8.528601998	12.98836407	6.760830664	5.290232899	6.196637023
"TCGA-DJ-A3VE"	"TCGA-DJ-A3VE"	9.13609268	10.99296835	5.206492112	4.367536917	3.985237076
"TCGA-BT-A42B"	"TCGA-BT-A42B"	NA	NA	NA	NA	NA
"TCGA-BT-A42C"	"TCGA-BT-A42C"	5.951959649	8.204274707	3.255024581	1.953919685	3.84320798
"TCGA-GV-A40E"	"TCGA-GV-A40E"	6.317670333	9.987568263	6.466381122	5.169752645	3.734768381
"TCGA-DK-A3WW"	"TCGA-DK-A3WW"	7.97209638	12.97811137	8.360300484	6.154305899	7.112334362
"TCGA-GV-A40G"	"TCGA-GV-A40G"	7.802176707	9.632661064	3.930966401	2.292347784	2.619179175
"TCGA-FJ-A3ZE"	"TCGA-FJ-A3ZE"	4.352435508	7.597326922	2.460041732	2.064960219	2.140311243
"TCGA-FJ-A3ZF"	"TCGA-FJ-A3ZF"	5.851123136	7.38320389	2.887570916	4.441210662	2.135658506
"TCGA-GC-A3YS"	"TCGA-GC-A3YS"	7.527294404	11.58144218	7.395185627	6.035820014	5.078924342
"TCGA-BR-8676"	"TCGA-BR-8676"	NA	NA	NA	NA	NA
"TCGA-BR-8486"	"TCGA-BR-8486"	9.015413976	11.67910611	7.30180307	5.679408254	7.12597546
"TCGA-BR-8678"	"TCGA-BR-8678"	7.558059515	9.923564082	6.921815199	5.024452205	4.897485426
"TCGA-FP-8631"	"TCGA-FP-8631"	7.554794039	10.13464047	5.939917964	4.555276863	4.941078473
"TCGA-BR-8588"	"TCGA-BR-8588"	8.752784388	11.6083227	7.810167336	6.492928855	7.44442984
"TCGA-BR-8589"	"TCGA-BR-8589"	9.44262385	14.17311999	8.191621724	6.941928459	8.051161334
"TCGA-BR-8680"	"TCGA-BR-8680"	5.229679493	7.448805732	4.559763483	3.943912525	3.885478277
"TCGA-HU-8604"	"TCGA-HU-8604"	8.975326944	12.0644136	8.83828531	6.881671814	8.639312569
"TCGA-BR-8590"	"TCGA-BR-8590"	8.918156632	12.40290894	8.368607892	7.170193434	7.836538202
"TCGA-BR-8682"	"TCGA-BR-8682"	8.936286472	11.23277518	7.968410037	6.512392573	6.953984861
"TCGA-HU-8608"	"TCGA-HU-8608"	9.786278889	13.3086014	9.331491502	7.570701159	8.939343596
"TCGA-HU-8602"	"TCGA-HU-8602"	8.478814953	11.63581873	8.631166538	6.95920903	7.330575142
"TCGA-BR-8591"	"TCGA-BR-8591"	8.358758732	12.41266717	7.464971234	5.892679393	7.119234321
"TCGA-BR-8683"	"TCGA-BR-8683"	8.690045579	11.30266837	7.024720854	5.500079516	6.661939582
"TCGA-HU-8610"	"TCGA-HU-8610"	8.732490576	12.40487652	8.807876034	7.552559793	7.549801282
"TCGA-BR-8484"	"TCGA-BR-8484"	8.96867873	14.0254742	8.100335742	7.076882573	8.377968767
"TCGA-BR-8592"	"TCGA-BR-8592"	9.436715443	11.64177319	7.628581979	6.225628197	7.640479188
"TCGA-BR-8686"	"TCGA-BR-8686"	9.573166565	12.39469246	8.405705884	6.73102051	8.38579641
"TCGA-IN-8663"	"TCGA-IN-8663"	6.443561015	9.260356698	5.141432682	3.619980473	3.349141817
"TCGA-AX-A05Z"	"TCGA-AX-A05Z"	8.022756686	14.26393495	8.329038468	6.056410943	7.540995962
"TCGA-BK-A0C9"	"TCGA-BK-A0C9"	7.507902802	11.84914802	7.178627968	4.886073508	5.895970981
"TCGA-AP-A051"	"TCGA-AP-A051"	7.25184095	11.51465488	7.00555702	5.514690596	6.266244161
"TCGA-AP-A05D"	"TCGA-AP-A05D"	7.417575074	13.05884159	8.055706741	6.508992687	5.922826034
"TCGA-AP-A05A"	"TCGA-AP-A05A"	5.319649107	8.863174696	4.354669076	3.524655176	2.047969825
"TCGA-BK-A0CC"	"TCGA-BK-A0CC"	5.288549816	9.988467031	6.498778378	3.928012534	4.285138015
"TCGA-AP-A05N"	"TCGA-AP-A05N"	6.576207925	10.10924011	5.381807068	3.605571903	4.20311672
"TCGA-AP-A05J"	"TCGA-AP-A05J"	5.514321212	9.403080038	5.285265557	3.454081122	2.406506722
"TCGA-AP-A056"	"TCGA-AP-A056"	7.356191863	11.18128935	7.854793609	6.018189838	5.981989517
"TCGA-AP-A052"	"TCGA-AP-A052"	6.810820906	10.61389641	7.456231858	5.81404081	5.181000441
"TCGA-AP-A05H"	"TCGA-AP-A05H"	5.130296253	9.618689909	3.924851362	2.787651119	2.135825346
"TCGA-CM-6677"	"TCGA-CM-6677"	7.455837051	10.3684224	6.735594805	4.763429756	6.409491806
"TCGA-CM-6674"	"TCGA-CM-6674"	7.613183146	11.196204	7.132410602	5.42584148	5.710928562
"TCGA-CM-6675"	"TCGA-CM-6675"	5.864684824	10.75361824	5.448640775	4.263572602	3.722828965
"TCGA-CM-6676"	"TCGA-CM-6676"	6.817374848	9.920401686	5.335557732	3.672985868	4.170656574
"TCGA-CM-6678"	"TCGA-CM-6678"	6.068788197	8.670237801	4.640324014	3.316358071	4.20630192
"TCGA-AZ-6605"	"TCGA-AZ-6605"	8.633695852	11.642518	8.007424242	5.926882395	7.335802591
"TCGA-A6-6654"	"TCGA-A6-6654"	8.710149565	12.82234273	9.256465245	7.689794816	7.479545948
"TCGA-CM-6679"	"TCGA-CM-6679"	7.530504578	10.58594584	6.925896489	5.640297175	6.544829775
"TCGA-CA-6716"	"TCGA-CA-6716"	6.161282875	8.39758531	4.659696348	3.413668214	3.707147823
"TCGA-CM-6680"	"TCGA-CM-6680"	7.410205934	11.53657422	7.193971802	5.636145267	6.594421411
"TCGA-AZ-6607"	"TCGA-AZ-6607"	7.000512387	11.61937421	7.335670757	6.293690799	5.698247028
"TCGA-F4-6805"	"TCGA-F4-6805"	8.109695522	11.55960476	7.81881375	6.664904544	6.082453238
"TCGA-AA-3489"	"TCGA-AA-3489"	8.886580799	12.70296246	8.926492721	7.40686561	8.350255203
"TCGA-AA-3496"	"TCGA-AA-3496"	8.403507774	12.29131989	8.212619997	6.789988364	7.386260212
"TCGA-A6-5656"	"TCGA-A6-5656"	5.333818885	9.226794341	5.47784513	3.405047091	3.887483575
"TCGA-AZ-4616"	"TCGA-AZ-4616"	6.303368195	12.29920445	6.107085018	4.416604311	5.084902105
"TCGA-F4-6807"	"TCGA-F4-6807"	8.624435826	12.08773947	7.986901707	6.333339345	7.361653321
"TCGA-AA-3511"	"TCGA-AA-3511"	7.063782645	10.21072416	6.508541501	5.044721681	4.783554656
"TCGA-A6-5664"	"TCGA-A6-5664"	8.839452958	11.72246851	7.792926535	6.228892289	6.567517028
"TCGA-CA-5254"	"TCGA-CA-5254"	6.082218056	9.939570201	5.77017309	4.590677494	5.458336413
"TCGA-F4-6808"	"TCGA-F4-6808"	5.623557106	7.519130164	3.948268851	2.614829283	3.278428085
"TCGA-AZ-6603"	"TCGA-AZ-6603"	8.19319336	11.09202005	7.240379902	5.958788846	6.066857895
"TCGA-A6-6651"	"TCGA-A6-6651"	9.385219798	12.76496067	8.777260943	7.437064591	7.938264032
"TCGA-F4-6809"	"TCGA-F4-6809"	8.602462155	11.28394031	6.889181426	5.360277456	6.893663004
"TCGA-CA-6715"	"TCGA-CA-6715"	5.296753283	7.816087904	3.458711197	3.059124488	3.134481758
"TCGA-G4-6309"	"TCGA-G4-6309"	6.21189869	9.639691269	5.348459366	4.055826842	4.905374776
"TCGA-AZ-6606"	"TCGA-AZ-6606"	6.082745153	8.869338695	4.287669077	3.013834452	5.081259344
"TCGA-G4-6628"	"TCGA-G4-6628"	8.39862083	14.20532599	8.51822048	6.75964768	7.395463874
"TCGA-CM-5863"	"TCGA-CM-5863"	7.410525761	11.06019453	7.063882141	5.577433505	5.384059804
"TCGA-F4-6703"	"TCGA-F4-6703"	9.733360635	13.82450634	9.632742736	8.078661048	8.130177307
"TCGA-AD-6548"	"TCGA-AD-6548"	7.499192614	11.1921157	7.825734569	6.191931243	6.512849128
"TCGA-F4-6704"	"TCGA-F4-6704"	8.223283246	11.28590571	7.748153763	6.305400547	6.897607491
"TCGA-AZ-4323"	"TCGA-AZ-4323"	10.05317843	12.40577398	7.581326816	5.94643258	9.16434034
"TCGA-F4-6806"	"TCGA-F4-6806"	6.717057923	11.03505824	5.386981464	4.107009491	6.251403452
"TCGA-CK-6747"	"TCGA-CK-6747"	7.306949008	11.10584729	6.241088047	4.988313962	5.589291744
"TCGA-CA-5255"	"TCGA-CA-5255"	4.696620924	9.28903905	4.277489963	3.059022928	4.370397566
"TCGA-CK-6748"	"TCGA-CK-6748"	7.004795452	11.01058878	7.40831724	6.212657244	4.638714878
"TCGA-CK-6751"	"TCGA-CK-6751"	6.766540224	10.47848843	5.591470395	4.568493979	5.322327158
"TCGA-CA-6718"	"TCGA-CA-6718"	8.430743191	13.50044891	8.323435248	6.657140415	7.265557513
"TCGA-A6-6780"	"TCGA-A6-6780"	8.411365389	13.61627401	9.085020925	7.52006767	7.669112485
"TCGA-CM-4751"	"TCGA-CM-4751"	7.599548017	12.28065485	6.812126065	5.229217295	6.853496328
"TCGA-A6-6782"	"TCGA-A6-6782"	8.079999996	11.54870191	7.735785873	6.343672193	6.56450726
"TCGA-CA-6717"	"TCGA-CA-6717"	8.900241768	12.13827662	8.09148058	6.891738002	7.848906362
"TCGA-CA-6719"	"TCGA-CA-6719"	7.783715393	11.11165517	7.730355627	6.437611072	6.272433948
"TCGA-CK-6746"	"TCGA-CK-6746"	8.313040324	12.52971789	7.975923059	6.410965422	6.560360376
"TCGA-CN-5361"	"TCGA-CN-5361"	7.640331834	11.16355285	6.921726642	5.663029359	5.427826001
"TCGA-BB-4224"	"TCGA-BB-4224"	5.814647261	10.54469408	5.440873201	4.774861999	5.048946243
"TCGA-CN-4740"	"TCGA-CN-4740"	8.541911439	13.03813221	9.039711036	7.84969362	7.428490567
"TCGA-CN-4729"	"TCGA-CN-4729"	7.257383387	10.93100397	6.187120128	4.851686203	6.171508603
"TCGA-BA-4076"	"TCGA-BA-4076"	5.608052359	9.658320051	4.65721663	3.977282934	4.778109446
"TCGA-BB-4228"	"TCGA-BB-4228"	6.835789512	11.57621604	6.257079967	5.586364284	6.217481821
"TCGA-CN-5355"	"TCGA-CN-5355"	7.570433291	10.56238944	6.980293509	5.096187378	6.329952314
"TCGA-BA-4078"	"TCGA-BA-4078"	7.889685262	11.76761769	7.149076507	6.228022736	6.149856813
"TCGA-CN-4723"	"TCGA-CN-4723"	7.755357144	11.69497118	8.095618348	6.26878904	6.858163734
"TCGA-CN-4725"	"TCGA-CN-4725"	6.841410321	9.738571397	5.580716343	4.605052309	4.648885958
"TCGA-CN-5360"	"TCGA-CN-5360"	9.150423435	12.99708229	8.752532795	7.102052588	8.335926086
"TCGA-BA-5153"	"TCGA-BA-5153"	8.597087726	12.48101233	6.809467756	5.331740319	7.679547794
"TCGA-CN-4736"	"TCGA-CN-4736"	8.945852616	13.29436722	8.667140545	6.961198317	7.798396898
"TCGA-CN-5374"	"TCGA-CN-5374"	8.925563918	11.76149787	6.955827941	5.541129279	8.134771646
"TCGA-CN-5363"	"TCGA-CN-5363"	8.444207439	13.17206542	7.838656284	5.6865269	6.570849515
"TCGA-BA-4074"	"TCGA-BA-4074"	6.966712736	10.57326227	6.029403717	5.613715949	4.54625941
"TCGA-CN-4728"	"TCGA-CN-4728"	8.470820928	13.14045006	9.404858347	8.060940171	7.59830742
"TCGA-CN-4741"	"TCGA-CN-4741"	6.524948876	11.94680001	6.341458784	4.780154635	5.991119405
"TCGA-CN-5365"	"TCGA-CN-5365"	7.420970376	11.88549647	7.81816265	6.041395988	6.210337841
"TCGA-CN-5366"	"TCGA-CN-5366"	7.763036074	11.52644186	7.294925797	5.535863815	6.21025148
"TCGA-CN-4731"	"TCGA-CN-4731"	5.419586529	13.00239043	4.767055644	5.496168165	3.932256409
"TCGA-CN-5367"	"TCGA-CN-5367"	7.247643911	11.99168974	6.838476618	6.234421969	5.440942482
"TCGA-CN-4734"	"TCGA-CN-4734"	7.882986294	12.6126635	7.619992952	6.167208733	7.644411935
"TCGA-CN-5359"	"TCGA-CN-5359"	9.274551559	12.82723947	9.067090593	7.581692175	7.97149217
"TCGA-CN-5373"	"TCGA-CN-5373"	8.534178314	12.50255493	8.206620112	6.351140348	7.503043347
"TCGA-CN-4726"	"TCGA-CN-4726"	6.619704929	11.21261189	5.998224693	5.849072179	5.27196689
"TCGA-BB-4223"	"TCGA-BB-4223"	8.314070776	12.10671968	7.311520086	5.7484531	8.044496242
"TCGA-CN-4727"	"TCGA-CN-4727"	6.321376713	7.775196082	4.683730918	3.664426256	2.919894831
"TCGA-AG-A020"	"TCGA-AG-A020"	5.382606885	8.63286895	4.84546037	3.080736669	4.068729467
"TCGA-CN-4730"	"TCGA-CN-4730"	5.972041899	9.146804772	4.63188096	4.004023467	3.48594849
"TCGA-CN-5356"	"TCGA-CN-5356"	8.163744705	10.58242203	6.456394307	5.515281653	6.676544663
"TCGA-CN-5369"	"TCGA-CN-5369"	9.149657949	12.87682781	8.810146625	6.843108333	8.17602094
"TCGA-CN-4735"	"TCGA-CN-4735"	7.858464542	13.56303391	7.749832299	6.765913276	7.090738831
"TCGA-CN-4737"	"TCGA-CN-4737"	7.240478764	11.0396259	7.582256127	6.178864005	5.357793583
"TCGA-AG-A01Y"	"TCGA-AG-A01Y"	6.920861578	10.70210315	7.204259938	5.590715387	6.647822646
"TCGA-AG-A026"	"TCGA-AG-A026"	6.519332873	9.163680744	4.747716001	2.949449761	3.407542533
"TCGA-AG-A02N"	"TCGA-AG-A02N"	6.569356442	10.08283325	5.789702138	4.329427903	6.08220362
"TCGA-AG-A036"	"TCGA-AG-A036"	6.54589968	10.05594527	5.622815017	4.721906252	5.319536087
"TCGA-AG-A01W"	"TCGA-AG-A01W"	6.441565414	10.08632638	5.81687116	4.445517186	5.712490372
"TCGA-G9-7510"	"TCGA-G9-7510"	7.661944187	11.43144977	6.49070276	5.104738006	5.54963975
"TCGA-HC-8258"	"TCGA-HC-8258"	7.826088887	10.82868143	5.668043784	4.308039128	5.523443162
"TCGA-G9-7522"	"TCGA-G9-7522"	7.738437112	11.57230184	5.651295903	4.446341288	5.110735071
"TCGA-G9-7523"	"TCGA-G9-7523"	8.824391441	12.43198927	7.016859628	5.933946617	6.633791955
"TCGA-HT-7854"	"TCGA-HT-7854"	8.282560209	11.55348364	7.722646983	6.634365304	2.885620345
"TCGA-HC-8262"	"TCGA-HC-8262"	7.147925414	10.81977845	5.071989587	3.765224507	4.720366541
"TCGA-HC-8260"	"TCGA-HC-8260"	7.658957394	11.12064442	5.420821219	4.082775095	4.883255603
